State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Victoria,Traralgon,2019-04-01,13.25,24.75,5.72,13.15,18.87,3.81,0.29,7.12,48.31,0.79,1.95,1.56,69,Satisfactory,12.49,35.66,0.0041,1.47,9.9,1193.24
Victoria,Morwell,2019-04-01,7.22,8.16,5.9,16.45,22.35,5.34,0.16,1.85,36.15,0.48,1.02,1.2,31,Good,10.72,58.53,0.0054,1.31,5.01,5.0
Victoria,Sale,2019-04-01,8.84,9.29,3.41,11.15,14.56,4.33,0.38,1.61,28.12,0.73,2.19,0.85,41,Good,18.6,47.56,0.0061,1.29,6.82,152.12
Queensland,Brisbane,2019-04-01,9.06,10.35,6.76,15.97,22.73,2.38,0.26,1.0,24.79,0.81,3.0,1.82,16,Good,28.72,79.21,0.0044,2.13,14.73,2744.37
Queensland,Gold Coast,2019-04-01,6.76,4.99,3.4,7.52,10.92,2.41,0.34,1.22,33.12,0.29,1.06,0.33,19,Good,26.7,74.74,0.0114,1.2,6.53,246.25
Queensland,Sunshine Coast,2019-04-01,4.44,12.21,2.54,6.55,9.09,3.99,0.29,1.08,27.36,0.53,1.39,0.65,44,Good,18.8,69.31,0.0039,1.74,5.67,141.05
Queensland,Townsville,2019-04-01,7.89,14.62,4.61,9.35,13.96,2.61,0.49,2.14,23.8,0.81,2.77,2.33,38,Good,20.24,80.59,0.0054,2.68,7.42,267.67
Queensland,Cairns,2019-04-01,8.09,5.92,2.81,6.13,8.94,4.52,0.34,1.55,30.9,0.9,2.38,1.95,18,Good,10.56,91.15,0.0045,0.64,5.12,241.62
Queensland,Toowoomba,2019-04-01,7.11,14.61,4.18,12.59,16.77,5.2,0.11,1.47,42.21,0.84,2.8,1.28,15,Good,26.15,67.78,0.0029,1.24,6.13,71.91
Queensland,Mackay,2019-04-01,6.08,6.27,4.07,10.52,14.59,4.2,0.34,1.22,48.46,0.64,1.53,1.1,35,Good,18.72,82.68,0.0054,0.68,5.74,159.82
Queensland,Rockhampton,2019-04-01,5.02,11.11,2.78,6.56,9.34,3.81,0.27,1.96,22.78,0.56,1.6,0.75,33,Good,25.0,74.09,0.0016,1.0,4.33,199.02
Queensland,Bundaberg,2019-04-01,4.03,10.41,3.1,5.97,9.07,3.62,0.19,2.08,25.38,1.26,3.99,1.99,46,Good,13.35,59.88,0.0064,1.12,3.85,295.86
Queensland,Hervey Bay,2019-04-01,6.65,16.23,4.12,10.48,14.61,2.37,0.38,1.53,28.41,0.4,1.04,1.06,28,Good,9.46,71.15,0.0002,1.19,5.6,155.91
Queensland,Gladstone,2019-04-01,12.47,7.03,2.8,5.73,8.54,5.26,0.37,3.82,42.88,0.6,1.97,0.68,63,Satisfactory,8.13,72.82,0.0052,0.97,15.28,1329.39
Queensland,Maryborough,2019-04-01,6.85,19.98,3.79,8.57,12.36,5.82,0.29,1.46,34.85,0.92,3.54,2.51,44,Good,7.19,73.27,0.0025,1.45,6.34,354.81
Queensland,Mount Isa,2019-04-01,7.95,21.63,6.15,14.0,20.15,2.12,0.31,4.21,20.43,0.96,2.84,2.57,43,Good,24.2,69.1,0.0037,1.39,16.01,869.74
Queensland,Emerald,2019-04-01,5.9,16.6,3.6,6.85,10.46,3.23,0.35,1.96,32.19,0.99,2.35,1.05,45,Good,17.75,73.45,0.0079,1.36,5.37,122.02
Western Australia,Perth,2019-04-01,5.36,16.09,5.21,10.41,15.62,1.79,0.47,1.26,32.11,0.57,2.05,0.74,44,Good,16.26,54.55,0.0018,1.88,18.21,4212.43
Western Australia,Mandurah,2019-04-01,5.48,10.38,5.25,9.7,14.95,4.42,0.09,2.87,40.16,0.85,1.75,2.28,20,Good,16.66,63.84,0.003,0.87,7.24,304.69
Western Australia,Bunbury,2019-04-01,8.21,13.38,4.83,11.53,16.36,5.1,0.39,2.82,21.17,0.64,1.4,1.85,20,Good,15.2,59.79,0.0052,1.17,8.97,130.13
Western Australia,Kalgoorlie,2019-04-01,4.5,9.35,5.59,12.13,17.72,3.55,0.24,2.48,32.3,0.78,1.78,1.9,19,Good,14.64,51.24,0.0032,1.04,8.58,359.02
Western Australia,Geraldton,2019-04-01,6.23,11.58,2.57,7.64,10.21,2.56,0.47,3.29,27.17,1.0,3.6,1.5,25,Good,14.62,30.63,0.0066,1.22,4.25,344.8
Western Australia,Albany,2019-04-01,2.93,8.75,3.61,7.95,11.56,4.3,0.16,1.31,41.78,1.04,3.64,2.5,25,Good,16.02,40.4,0.0086,0.79,5.86,364.12
Western Australia,Karratha,2019-04-01,15.79,24.33,3.95,6.88,10.83,3.01,0.36,4.55,30.26,1.42,5.05,1.46,70,Satisfactory,5.12,53.27,0.005,1.57,11.96,1464.41
Western Australia,Broome,2019-04-01,6.76,15.81,3.25,9.26,12.51,4.33,0.49,1.78,45.07,0.98,2.64,2.51,40,Good,19.16,20.0,0.0058,0.62,6.97,232.77
Western Australia,Port Hedland,2019-04-01,8.49,32.14,3.3,9.13,12.44,2.35,0.21,7.51,21.42,0.78,2.02,2.2,46,Good,15.65,20.0,0.0027,1.56,14.29,650.03
Western Australia,Busselton,2019-04-01,4.64,10.07,3.9,10.85,14.75,3.2,0.47,0.88,44.34,0.91,3.44,2.47,37,Good,17.32,64.22,0.0039,0.91,4.9,313.84
Western Australia,Esperance,2019-04-01,10.6,8.08,3.8,7.95,11.75,5.72,0.36,2.55,25.79,0.98,3.34,1.37,28,Good,7.36,41.84,0.0081,1.59,8.54,239.23
Western Australia,Newman,2019-04-01,4.56,19.23,3.63,12.0,15.63,4.08,0.41,1.6,35.88,0.71,1.44,2.12,45,Good,24.8,38.02,0.0059,1.59,7.71,131.55
South Australia,Adelaide,2019-04-01,7.58,9.89,4.36,8.15,12.51,5.63,0.09,1.98,27.4,0.37,1.01,0.43,46,Good,23.91,49.51,0.0064,1.2,7.25,206.17
South Australia,Gawler,2019-04-01,6.52,15.73,5.47,9.46,14.93,8.06,0.14,2.34,39.04,1.17,4.51,1.3,35,Good,18.09,45.74,0.0074,0.19,5.72,186.93
South Australia,Mount Gambier,2019-04-01,8.09,15.82,4.04,12.51,16.55,4.02,0.22,1.95,32.22,0.81,3.03,1.04,15,Good,12.66,21.58,0.0047,0.97,5.66,157.96
South Australia,Whyalla,2019-04-01,11.33,7.67,1.48,4.89,6.37,4.35,0.31,6.37,55.54,0.68,2.14,1.13,40,Good,21.27,56.0,0.0022,0.7,15.38,670.49
South Australia,Murray Bridge,2019-04-01,8.99,7.99,3.63,10.98,14.61,3.08,0.13,1.18,21.27,0.82,2.63,2.34,36,Good,15.3,51.98,0.0038,1.18,10.44,97.75
South Australia,Port Lincoln,2019-04-01,5.95,14.12,5.04,9.62,14.66,3.35,0.37,1.74,24.26,0.69,2.51,1.04,28,Good,13.93,33.31,0.0042,1.48,5.25,194.54
South Australia,Port Pirie,2019-04-01,4.45,13.16,4.33,7.58,11.91,3.73,0.35,1.38,49.83,0.93,2.71,2.35,25,Good,10.24,32.03,0.0082,1.05,4.55,87.5
South Australia,Port Augusta,2019-04-01,8.04,8.46,2.95,6.18,9.13,4.51,0.28,2.24,43.44,0.65,2.14,1.05,35,Good,11.93,42.16,0.0032,0.99,6.59,241.64
South Australia,Victor Harbor,2019-04-01,10.09,13.05,7.0,12.09,19.1,3.01,0.37,2.34,35.61,0.34,0.79,0.94,48,Good,5.11,49.36,0.003,1.62,4.38,199.48
Tasmania,Hobart,2019-04-01,4.57,16.43,5.39,10.85,16.24,3.13,0.33,2.58,34.6,0.91,1.9,1.87,46,Good,19.49,39.05,0.0022,1.31,6.2,398.65
Tasmania,Launceston,2019-04-01,7.07,15.32,2.68,8.62,11.29,3.31,0.24,1.68,35.72,0.65,2.6,1.89,20,Good,12.67,25.09,0.0026,1.6,8.21,74.65
Tasmania,Devonport,2019-04-01,9.34,8.92,3.77,7.43,11.21,2.81,0.27,2.26,35.92,0.78,2.66,2.32,22,Good,17.42,55.01,0.0029,1.77,3.92,49.02
Tasmania,Burnie,2019-04-01,6.09,18.74,6.1,13.53,19.63,4.12,0.34,2.43,41.31,0.63,2.22,0.88,44,Good,11.22,35.71,0.0029,1.04,5.76,289.53
Australian Capital Territory,Canberra,2019-04-01,6.6,11.39,5.39,9.44,14.83,6.06,0.28,1.74,35.64,0.77,1.63,1.27,24,Good,9.27,66.31,0.0039,1.52,8.25,218.84
Northern Territory,Darwin,2019-04-01,3.87,8.67,4.23,9.13,13.35,3.79,0.61,1.54,34.74,1.06,3.99,2.13,39,Good,30.39,79.63,0.004,1.24,4.58,167.4
Northern Territory,Alice Springs,2019-04-01,7.4,13.31,1.52,3.78,5.3,7.31,0.23,2.17,43.84,1.01,2.95,2.82,27,Good,8.6,85.89,0.0033,0.89,1.49,149.53
Northern Territory,Palmerston,2019-04-01,4.45,10.98,2.33,6.36,8.69,2.9,0.31,1.91,36.31,1.26,3.99,3.62,28,Good,25.28,95.09,0.0067,2.22,7.27,281.45
New South Wales,Sydney,2019-05-01,8.15,19.69,8.69,15.7,24.39,3.68,0.78,1.24,21.75,0.75,2.91,2.18,42,Good,5.65,49.25,0.005,1.26,8.64,2746.83
New South Wales,Newcastle,2019-05-01,12.41,14.53,5.69,12.22,17.91,2.64,0.33,5.72,18.46,0.75,2.57,1.67,59,Satisfactory,18.74,43.05,0.0027,0.77,12.62,782.21
New South Wales,Wollongong,2019-05-01,5.62,7.63,7.0,12.46,19.47,3.99,0.27,2.19,27.29,0.32,0.74,0.92,24,Good,28.8,55.4,0.0054,1.18,3.19,267.36
New South Wales,Central Coast,2019-05-01,4.76,23.4,6.19,14.31,20.5,4.22,0.19,1.96,17.07,0.85,2.14,0.87,17,Good,11.84,64.3,0.0038,1.48,5.3,268.36
New South Wales,Albury,2019-05-01,8.41,8.11,2.84,7.01,9.86,2.08,0.31,2.01,31.77,0.92,2.65,2.71,22,Good,11.24,52.97,0.0019,1.37,4.27,156.18
New South Wales,Maitland,2019-05-01,10.06,12.48,6.7,13.29,19.99,7.33,0.19,2.61,37.39,0.7,2.51,1.66,29,Good,7.14,43.8,0.0064,1.4,5.78,288.01
New South Wales,Coffs Harbour,2019-05-01,4.12,11.27,2.96,9.33,12.29,4.77,0.13,1.37,19.12,0.67,1.71,0.96,44,Good,10.88,58.83,0.0057,1.74,6.37,221.41
New South Wales,Wagga Wagga,2019-05-01,7.0,11.94,4.51,9.06,13.56,3.93,0.27,2.89,30.3,0.6,1.26,1.74,37,Good,15.46,41.7,0.0076,1.44,7.33,166.36
New South Wales,Tamworth,2019-05-01,5.99,5.5,7.3,12.72,20.02,3.8,0.16,2.75,38.41,0.69,2.71,2.0,22,Good,21.64,44.77,0.0081,1.73,8.53,184.12
New South Wales,Port Macquarie,2019-05-01,4.03,10.41,5.81,12.75,18.56,5.84,0.37,2.0,36.17,1.12,3.14,2.08,44,Good,10.62,41.13,0.0016,0.89,5.76,181.26
New South Wales,Orange,2019-05-01,5.95,16.31,2.66,8.59,11.25,2.87,0.26,2.19,41.98,0.75,1.97,1.2,49,Good,18.78,63.24,0.0053,0.74,7.96,40.73
New South Wales,Dubbo,2019-05-01,4.03,18.6,4.55,10.56,15.11,2.9,0.47,1.82,25.88,0.69,2.37,1.06,40,Good,18.11,71.24,0.0061,1.28,6.73,360.79
New South Wales,Bathurst,2019-05-01,6.42,11.78,3.72,8.78,12.5,2.87,0.17,2.43,38.22,0.98,3.04,2.41,47,Good,12.25,47.77,0.0047,1.19,6.01,177.66
New South Wales,Nowra,2019-05-01,6.78,12.92,4.84,9.05,13.88,5.39,0.3,1.8,39.22,0.91,2.8,1.48,27,Good,11.32,56.0,0.0041,1.72,6.57,276.08
New South Wales,Lismore,2019-05-01,5.51,15.08,2.73,8.19,10.91,4.08,0.34,2.72,35.09,0.83,2.06,2.1,38,Good,15.21,71.84,0.0045,1.57,5.1,174.9
New South Wales,Griffith,2019-05-01,7.76,10.75,3.35,7.81,11.16,4.66,0.27,2.24,34.79,0.78,1.71,1.38,37,Good,23.81,52.62,0.0056,1.26,6.5,246.08
Victoria,Melbourne,2019-05-01,7.66,13.12,7.9,13.97,21.88,3.45,0.43,1.39,21.75,0.87,1.95,2.53,23,Good,26.49,42.24,0.0089,0.88,17.07,2678.79
Victoria,Geelong,2019-05-01,5.96,25.56,3.81,6.38,10.2,2.77,0.23,2.03,26.56,0.46,1.0,0.9,45,Good,11.49,30.87,0.0059,1.3,7.63,80.04
Victoria,Ballarat,2019-05-01,6.92,17.15,4.95,10.14,15.09,6.47,0.4,1.09,32.9,0.74,2.03,1.31,29,Good,13.93,31.85,0.0059,1.28,6.0,324.96
Victoria,Bendigo,2019-05-01,8.92,14.77,4.31,12.94,17.25,5.35,0.26,2.81,35.72,0.92,2.7,2.67,27,Good,14.24,48.85,0.0074,1.32,5.63,91.69
Victoria,Melton,2019-05-01,8.05,7.62,3.24,5.89,9.13,4.81,0.34,2.08,37.7,0.84,2.59,1.29,42,Good,16.14,56.44,0.004,1.6,6.94,394.43
Victoria,Shepparton,2019-05-01,8.71,13.39,4.24,10.02,14.26,8.47,0.25,1.65,21.9,0.9,3.26,1.07,39,Good,17.18,61.71,0.0032,1.76,5.16,346.44
Victoria,Wodonga,2019-05-01,6.31,15.44,8.8,14.97,23.77,1.34,0.33,2.18,55.11,0.76,2.44,2.0,29,Good,17.48,49.31,0.008,0.8,8.11,177.75
Victoria,Sunbury,2019-05-01,5.5,14.42,3.36,9.86,13.23,7.56,0.38,2.39,25.06,0.69,2.37,1.92,30,Good,11.75,55.44,0.0036,0.74,6.46,151.85
Victoria,Pakenham,2019-05-01,7.43,14.55,6.64,16.89,23.53,2.35,0.33,2.19,51.95,0.93,2.39,1.18,39,Good,20.15,56.21,0.0059,1.46,6.37,107.94
Victoria,Mildura,2019-05-01,8.44,16.86,3.43,6.56,9.99,6.18,0.23,1.96,33.69,0.79,1.64,1.94,43,Good,5.93,27.38,0.004,1.48,3.64,358.04
Victoria,Warrnambool,2019-05-01,7.09,14.51,5.38,10.59,15.97,0.0,0.32,2.07,25.53,1.06,3.53,1.67,30,Good,11.88,45.56,0.0047,1.55,8.72,275.33
Victoria,Traralgon,2019-05-01,9.28,30.83,3.85,7.71,11.57,2.34,0.39,8.33,35.35,0.91,2.83,1.21,25,Good,8.88,20.0,0.0089,0.69,15.32,735.38
Victoria,Morwell,2019-05-01,6.84,10.45,3.17,8.87,12.03,3.96,0.3,1.67,48.68,0.99,2.66,2.83,38,Good,12.32,46.94,0.0035,1.14,7.57,221.81
Victoria,Sale,2019-05-01,3.99,12.83,6.31,12.3,18.61,6.69,0.19,2.29,36.77,0.95,3.62,2.27,20,Good,14.34,64.18,0.0051,1.21,4.76,336.8
Queensland,Brisbane,2019-05-01,8.87,14.21,4.8,12.93,17.73,1.63,0.31,1.98,28.09,0.89,2.49,1.23,20,Good,29.59,86.0,0.0037,1.46,17.98,4801.43
Queensland,Gold Coast,2019-05-01,1.36,12.11,3.99,11.39,15.38,4.25,0.39,2.79,35.33,0.73,2.22,2.03,48,Good,19.23,69.68,0.0054,1.28,6.48,257.71
Queensland,Sunshine Coast,2019-05-01,4.69,12.44,6.5,11.66,18.16,5.11,0.36,1.62,36.81,0.96,3.21,2.71,26,Good,17.75,60.61,0.0061,0.66,8.74,230.8
Queensland,Townsville,2019-05-01,4.32,8.31,3.86,8.89,12.75,4.23,0.43,2.24,34.99,0.81,2.07,1.05,32,Good,31.08,74.82,0.0055,1.71,5.53,341.37
Queensland,Cairns,2019-05-01,6.65,12.14,2.44,7.4,9.84,8.48,0.22,2.35,33.97,0.91,3.21,2.48,25,Good,16.83,84.06,0.0051,0.96,5.36,108.58
Queensland,Toowoomba,2019-05-01,5.14,12.83,3.2,5.97,9.17,5.82,0.31,2.02,48.17,0.9,2.78,1.88,21,Good,5.74,55.37,0.0048,1.33,6.79,266.64
Queensland,Mackay,2019-05-01,4.93,12.68,2.9,5.02,7.92,3.78,0.33,2.47,29.64,1.02,3.26,1.58,33,Good,18.88,77.15,0.0037,0.97,5.98,295.55
Queensland,Rockhampton,2019-05-01,5.25,10.54,1.8,5.28,7.08,6.17,0.45,3.16,35.93,0.56,1.61,0.68,49,Good,22.89,57.38,0.0057,1.56,5.01,287.0
Queensland,Bundaberg,2019-05-01,3.73,19.06,3.22,5.38,8.6,4.86,0.17,1.74,33.16,0.65,2.18,0.67,34,Good,22.6,73.78,0.0055,1.09,10.0,267.64
Queensland,Hervey Bay,2019-05-01,7.82,17.44,3.28,8.35,11.63,3.96,0.31,2.52,31.76,0.97,2.98,2.46,21,Good,5.64,68.66,0.0028,1.61,7.66,62.3
Queensland,Gladstone,2019-05-01,10.1,39.64,3.16,8.13,11.29,2.45,0.5,9.19,25.14,0.93,2.88,1.07,18,Good,11.39,78.18,0.0031,1.37,6.32,1580.18
Queensland,Maryborough,2019-05-01,7.49,15.65,3.97,9.47,13.45,4.99,0.33,1.55,32.52,1.23,3.58,3.2,19,Good,6.83,68.03,0.0095,0.74,2.64,334.21
Queensland,Mount Isa,2019-05-01,10.58,21.19,4.47,7.51,11.98,2.19,0.32,3.56,43.35,1.07,4.25,2.21,39,Good,20.38,68.21,0.0049,0.92,15.5,1003.78
Queensland,Emerald,2019-05-01,6.1,14.44,6.74,11.28,18.03,6.07,0.31,2.17,46.16,0.36,1.38,0.8,49,Good,10.93,88.03,0.0049,1.29,3.8,343.43
Western Australia,Perth,2019-05-01,7.61,15.03,6.65,12.71,19.37,2.7,0.44,2.24,37.46,0.71,1.95,1.26,46,Good,22.15,46.74,0.0049,1.44,13.78,5204.93
Western Australia,Mandurah,2019-05-01,10.06,15.81,5.79,11.95,17.74,6.82,0.32,2.21,33.29,0.95,2.86,1.04,42,Good,7.78,67.27,0.0049,1.35,4.69,33.97
Western Australia,Bunbury,2019-05-01,7.52,15.19,3.03,7.01,10.05,2.79,0.34,1.37,39.63,0.79,2.64,1.94,21,Good,14.05,57.01,0.0023,0.73,6.56,211.23
Western Australia,Kalgoorlie,2019-05-01,4.69,15.35,2.25,6.8,9.05,2.89,0.27,1.61,22.48,1.15,4.5,3.12,20,Good,3.79,56.29,0.0029,1.35,6.78,53.93
Western Australia,Geraldton,2019-05-01,7.09,13.64,2.61,4.99,7.6,7.11,0.29,1.7,36.21,0.61,2.38,1.07,38,Good,9.09,73.55,0.0058,1.26,8.62,296.88
Western Australia,Albany,2019-05-01,4.46,18.07,6.17,12.49,18.66,3.81,0.23,2.51,31.99,1.06,2.23,1.85,48,Good,8.88,75.39,0.0062,1.75,5.97,5.0
Western Australia,Karratha,2019-05-01,11.73,34.32,2.11,5.27,7.38,2.4,0.3,7.04,32.02,1.27,2.9,3.23,47,Good,17.93,36.12,0.0058,1.36,20.85,943.49
Western Australia,Broome,2019-05-01,7.23,14.5,5.58,9.4,14.98,4.67,0.32,3.0,30.86,0.61,1.78,1.53,25,Good,11.38,57.51,0.0042,2.0,6.46,65.89
Western Australia,Port Hedland,2019-05-01,3.44,27.61,4.82,9.55,14.36,3.4,0.45,6.88,35.97,0.98,2.78,1.32,34,Good,14.75,47.38,0.0057,0.69,15.22,451.75
Western Australia,Busselton,2019-05-01,8.35,3.96,2.75,8.43,11.18,3.2,0.27,2.4,39.97,1.2,4.18,1.34,31,Good,18.08,43.44,0.0043,0.88,7.88,116.75
Western Australia,Esperance,2019-05-01,6.83,11.62,5.21,10.54,15.75,2.98,0.15,2.43,31.5,0.84,2.97,2.42,44,Good,19.14,60.34,0.0038,0.78,6.99,238.83
Western Australia,Newman,2019-05-01,11.52,18.27,4.46,12.2,16.67,5.81,0.24,1.88,22.66,1.2,3.64,2.29,21,Good,22.15,35.34,0.0038,1.29,5.06,267.25
South Australia,Adelaide,2019-05-01,4.52,7.7,3.64,7.77,11.41,4.32,0.44,1.12,48.89,0.97,3.8,2.87,38,Good,29.56,65.18,0.0062,1.52,7.16,146.04
South Australia,Gawler,2019-05-01,4.45,13.5,2.44,5.86,8.3,3.95,0.13,0.97,39.05,0.95,3.11,1.4,21,Good,28.24,41.31,0.0072,1.38,5.04,259.3
South Australia,Mount Gambier,2019-05-01,7.65,5.72,2.14,6.63,8.77,9.39,0.39,2.28,35.23,0.74,1.99,1.31,21,Good,28.41,37.36,0.0074,1.75,4.56,156.6
South Australia,Whyalla,2019-05-01,10.21,29.86,6.71,11.19,17.9,0.75,0.28,5.8,29.45,0.71,1.64,1.33,28,Good,13.11,38.78,0.0034,1.22,18.51,1215.13
South Australia,Murray Bridge,2019-05-01,9.99,10.03,6.93,14.47,21.4,3.87,0.24,2.61,37.04,0.91,3.2,1.1,18,Good,10.26,31.82,0.0045,1.87,8.57,88.28
South Australia,Port Lincoln,2019-05-01,4.95,14.92,6.25,11.58,17.83,5.34,0.21,1.89,34.57,1.02,3.38,1.3,33,Good,12.05,41.31,0.0019,1.56,7.77,137.19
South Australia,Port Pirie,2019-05-01,8.47,12.43,2.72,5.08,7.8,6.61,0.37,2.36,24.32,1.06,2.14,1.16,18,Good,17.39,60.69,0.0053,1.06,5.2,306.88
South Australia,Port Augusta,2019-05-01,7.34,16.93,5.21,11.39,16.6,5.3,0.38,2.63,41.11,0.58,2.03,1.27,38,Good,11.7,55.79,0.0063,0.94,3.78,335.49
South Australia,Victor Harbor,2019-05-01,4.15,17.51,2.6,8.42,11.02,2.87,0.4,2.78,18.13,1.03,3.68,2.51,32,Good,9.64,23.61,0.008,1.51,7.06,25.37
Tasmania,Hobart,2019-05-01,4.72,9.22,2.51,7.44,9.95,5.8,0.31,1.74,29.72,0.78,2.68,2.17,30,Good,24.96,34.58,0.0043,1.11,7.9,334.67
Tasmania,Launceston,2019-05-01,7.0,12.52,5.3,17.0,22.3,4.67,0.23,2.58,34.24,0.95,2.22,2.35,42,Good,9.56,60.05,0.0036,1.16,7.66,305.07
Tasmania,Devonport,2019-05-01,9.27,12.93,1.96,3.51,5.47,4.32,0.31,1.88,35.19,0.99,2.07,1.93,23,Good,12.55,53.5,0.0036,1.21,6.99,15.59
Tasmania,Burnie,2019-05-01,6.96,18.08,2.31,6.92,9.23,6.66,0.36,2.09,33.73,1.1,3.81,1.79,41,Good,20.41,63.7,0.0025,1.38,8.58,195.04
Australian Capital Territory,Canberra,2019-05-01,4.55,18.0,3.14,5.79,8.94,4.66,0.39,2.41,44.23,0.59,1.29,1.7,29,Good,21.14,44.63,0.0021,0.76,7.04,251.02
Northern Territory,Darwin,2019-05-01,3.57,14.71,4.25,7.61,11.86,5.12,0.27,2.13,35.13,0.54,1.27,0.82,33,Good,27.36,65.79,0.0079,1.58,4.76,125.73
Northern Territory,Alice Springs,2019-05-01,11.32,13.31,3.73,10.94,14.67,5.05,0.18,1.35,21.77,0.68,2.19,1.78,32,Good,8.56,72.59,0.0056,1.03,4.2,283.02
Northern Territory,Palmerston,2019-05-01,5.54,14.09,2.4,6.85,9.26,3.42,0.21,2.29,43.17,0.78,3.1,0.83,42,Good,13.17,78.77,0.0024,2.18,6.52,102.23
New South Wales,Sydney,2019-06-01,7.24,21.25,5.12,12.93,18.05,3.28,0.74,2.61,42.56,0.8,2.25,1.22,38,Good,33.51,58.83,0.0066,1.77,15.14,4423.8
New South Wales,Newcastle,2019-06-01,5.59,14.83,5.1,12.17,17.27,3.6,0.19,7.02,36.42,0.67,2.0,0.67,49,Good,30.25,59.46,0.0017,1.59,11.83,807.48
New South Wales,Wollongong,2019-06-01,6.02,8.66,5.16,13.22,18.38,3.97,0.2,1.66,30.99,1.22,4.44,2.59,33,Good,34.63,81.6,0.0008,1.7,8.34,234.74
New South Wales,Central Coast,2019-06-01,9.15,9.28,4.58,12.42,17.0,4.79,0.16,1.87,18.46,0.42,1.11,0.98,31,Good,15.79,73.41,0.0021,1.5,7.29,142.2
New South Wales,Albury,2019-06-01,6.19,15.62,3.41,10.17,13.58,8.22,0.22,2.32,25.54,0.99,2.44,1.91,17,Good,21.15,72.75,0.0068,1.29,6.77,182.56
New South Wales,Maitland,2019-06-01,6.96,11.33,9.05,16.33,25.38,4.12,0.29,2.42,39.34,0.95,3.36,2.67,44,Good,18.71,56.73,0.009,0.42,8.86,181.14
New South Wales,Coffs Harbour,2019-06-01,8.51,19.15,7.34,15.17,22.51,3.76,0.34,2.46,26.09,0.73,1.65,1.68,47,Good,26.29,82.67,0.0054,1.94,3.22,120.79
New South Wales,Wagga Wagga,2019-06-01,3.06,14.84,5.39,13.42,18.8,3.06,0.42,2.01,41.34,0.85,2.55,2.41,19,Good,11.95,48.58,0.0069,1.44,6.5,122.2
New South Wales,Tamworth,2019-06-01,7.78,17.05,5.49,15.06,20.54,6.52,0.16,1.51,24.94,0.66,1.33,0.66,46,Good,14.44,79.31,0.0044,1.38,5.64,92.87
New South Wales,Port Macquarie,2019-06-01,8.01,19.5,4.87,15.82,20.69,2.84,0.37,2.05,25.36,0.78,2.28,0.83,21,Good,13.46,77.89,0.0051,0.76,3.94,251.77
New South Wales,Orange,2019-06-01,7.46,14.27,3.67,10.43,14.1,7.79,0.33,2.11,36.01,0.61,1.44,1.29,47,Good,16.39,51.56,0.0035,0.78,6.18,231.07
New South Wales,Dubbo,2019-06-01,8.28,13.82,7.88,18.15,26.03,5.23,0.35,1.76,22.2,0.97,3.49,2.44,27,Good,19.84,66.22,0.0056,1.63,5.31,421.8
New South Wales,Bathurst,2019-06-01,5.02,16.96,7.88,15.32,23.2,3.62,0.08,1.71,34.22,0.98,3.44,2.39,28,Good,7.37,69.14,0.0044,2.04,5.69,151.57
New South Wales,Nowra,2019-06-01,7.69,14.21,8.89,15.95,24.84,3.97,0.28,2.08,38.94,0.83,2.19,1.86,35,Good,18.19,72.6,0.004,1.29,4.64,224.05
New South Wales,Lismore,2019-06-01,7.66,12.28,3.96,12.28,16.25,2.82,0.31,2.35,32.48,0.8,2.46,1.83,17,Good,15.94,35.33,0.0041,0.54,6.86,357.75
New South Wales,Griffith,2019-06-01,9.45,9.84,8.66,17.36,26.02,3.14,0.27,1.31,33.5,0.41,1.13,1.22,46,Good,19.11,61.77,0.0054,0.82,6.42,347.75
Victoria,Melbourne,2019-06-01,11.15,19.19,7.39,18.66,26.05,3.48,0.3,2.61,27.54,0.9,2.93,2.1,26,Good,38.6,52.26,0.0053,1.59,7.76,1545.55
Victoria,Geelong,2019-06-01,7.47,10.82,5.1,10.97,16.07,2.77,0.36,1.27,44.59,0.75,2.48,1.05,16,Good,17.0,86.84,0.0061,0.77,6.34,273.0
Victoria,Ballarat,2019-06-01,7.64,12.48,6.43,14.43,20.86,5.79,0.26,2.27,38.46,0.99,2.64,1.81,46,Good,16.63,57.88,0.0069,0.91,6.71,106.09
Victoria,Bendigo,2019-06-01,3.09,11.64,2.08,6.59,8.68,6.62,0.35,2.03,40.36,0.54,1.96,1.14,45,Good,21.28,78.27,0.0071,0.74,6.19,189.66
Victoria,Melton,2019-06-01,5.71,17.44,1.39,4.3,5.69,9.0,0.4,2.66,25.46,0.64,1.94,1.33,29,Good,12.95,51.92,0.0087,1.62,4.7,184.34
Victoria,Shepparton,2019-06-01,7.6,20.51,5.18,13.03,18.21,4.33,0.33,2.36,28.05,0.42,1.53,0.43,24,Good,9.29,83.07,0.0074,1.85,6.59,121.56
Victoria,Wodonga,2019-06-01,7.88,19.23,7.53,13.51,21.04,6.1,0.15,2.23,29.04,0.86,2.04,1.49,38,Good,18.74,61.66,0.0046,1.43,4.24,40.05
