State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Mato Grosso do Sul,Campo Grande,2024-06-01,12.72,43.19,8.06,14.48,6.52,3.73,0.67,7.19,30.52,0.85,2.91,0.97,52,Moderate,7.8,78.0,0.487,1.09,21.43,43.3
Mato Grosso do Sul,Campo Grande,2024-07-01,13.01,38.39,5.38,11.79,12.28,6.18,0.6,7.46,28.67,0.34,2.31,0.69,53,Moderate,11.0,67.0,0.463,2.17,20.68,43.2
Mato Grosso do Sul,Campo Grande,2024-08-01,18.03,43.9,4.49,18.88,9.01,3.45,0.42,3.26,58.87,0.81,2.23,1.1,63,Moderate,8.9,72.7,0.492,2.01,22.17,43.3
Mato Grosso do Sul,Campo Grande,2024-09-01,13.99,39.4,7.71,23.7,6.15,10.76,0.53,5.74,63.12,0.61,3.29,1.59,55,Moderate,10.8,64.8,0.401,1.74,20.4,43.2
Mato Grosso do Sul,Campo Grande,2024-10-01,20.75,32.26,11.42,15.54,9.14,6.99,1.07,8.03,32.38,0.48,0.61,0.73,69,Moderate,11.6,69.3,0.531,1.81,20.81,43.0
Mato Grosso do Sul,Campo Grande,2024-11-01,18.49,14.38,3.58,12.92,22.44,5.15,0.53,4.69,33.9,0.48,2.82,0.68,64,Moderate,7.4,81.1,0.339,1.74,20.01,43.2
Mato Grosso do Sul,Campo Grande,2024-12-01,10.14,26.91,4.3,12.81,8.28,2.1,0.05,7.11,30.5,0.73,0.66,0.31,42,Good,13.9,71.9,0.478,0.96,20.1,43.2
Mato Grosso do Sul,Campo Grande,2025-01-01,9.41,7.37,10.08,13.18,11.62,5.78,0.89,2.36,37.5,0.29,1.94,0.73,39,Good,6.9,85.1,0.554,0.73,20.05,43.5
Mato Grosso do Sul,Campo Grande,2025-02-01,10.8,25.37,1.76,10.28,14.8,3.38,0.93,5.77,28.04,0.92,0.23,0.22,45,Good,13.3,88.3,0.542,1.64,20.17,43.5
Mato Grosso do Sul,Campo Grande,2025-03-01,14.5,25.2,2.55,14.86,18.48,3.43,0.95,1.1,34.28,0.24,1.55,0.28,56,Moderate,9.2,84.1,0.531,1.35,20.3,43.5
Mato Grosso do Sul,Campo Grande,2025-04-01,17.14,37.74,3.59,12.22,15.03,5.12,0.86,4.29,26.73,0.77,2.22,0.29,62,Moderate,10.5,82.5,0.557,1.22,21.13,43.6
Mato Grosso do Sul,Campo Grande,2025-05-01,11.56,35.45,8.86,15.0,19.5,6.78,0.57,6.28,22.69,0.26,1.52,0.43,48,Good,7.6,92.8,0.449,1.28,20.46,43.6
Mato Grosso do Sul,Campo Grande,2025-06-01,7.91,32.85,3.31,21.77,9.9,7.2,0.68,4.86,42.88,1.18,1.93,0.94,33,Good,7.2,55.8,0.503,0.91,21.16,43.6
Mato Grosso do Sul,Campo Grande,2025-07-01,10.63,40.95,7.79,8.38,24.5,8.25,0.56,9.54,47.26,0.54,2.3,0.62,44,Good,7.8,68.6,0.48,1.92,20.76,43.5
Mato Grosso do Sul,Campo Grande,2025-08-01,23.92,31.13,7.7,17.25,19.41,6.47,0.17,4.97,62.34,0.64,2.48,0.93,76,Moderate,11.8,65.8,0.523,2.04,19.6,43.5
Mato Grosso do Sul,Campo Grande,2025-09-01,11.24,31.27,3.37,23.74,7.13,9.01,0.59,8.98,54.3,0.33,2.18,0.32,47,Good,10.9,63.1,0.509,0.4,22.12,43.3
Mato Grosso do Sul,Campo Grande,2025-10-01,9.88,13.49,8.93,13.62,23.67,3.96,1.05,3.55,34.69,0.37,0.97,1.26,41,Good,14.9,66.1,0.396,1.29,20.46,43.6
Mato Grosso do Sul,Campo Grande,2025-11-01,10.67,24.66,4.81,12.22,9.07,3.64,0.68,7.66,30.45,0.39,0.85,0.93,44,Good,13.3,68.1,0.494,0.75,22.17,43.7
Mato Grosso do Sul,Campo Grande,2025-12-01,13.4,28.76,3.83,6.05,20.24,5.12,1.04,3.63,32.44,0.97,1.5,0.43,54,Moderate,12.3,75.5,0.461,1.04,22.5,43.6
Mato Grosso do Sul,Dourados,2014-01-01,19.4,16.19,1.0,6.53,12.6,3.56,0.35,6.58,37.0,0.58,2.57,0.47,66,Moderate,15.2,77.1,0.395,1.47,20.62,39.9
Mato Grosso do Sul,Dourados,2014-02-01,24.15,14.29,2.85,12.07,7.47,3.35,0.86,1.47,37.58,0.51,1.0,1.45,76,Moderate,12.2,68.9,0.48,2.67,21.33,40.0
Mato Grosso do Sul,Dourados,2014-03-01,13.89,29.28,8.32,11.8,20.95,5.99,1.04,7.33,46.3,0.91,1.56,0.99,55,Moderate,14.3,84.4,0.543,2.55,20.37,40.0
Mato Grosso do Sul,Dourados,2014-04-01,17.8,36.53,2.6,14.08,4.59,6.03,0.29,2.48,27.98,0.19,1.09,0.37,63,Moderate,8.7,90.8,0.489,1.18,21.03,39.9
Mato Grosso do Sul,Dourados,2014-05-01,8.3,20.66,1.0,13.63,10.02,7.91,0.91,6.0,50.57,0.81,3.57,0.19,35,Good,9.6,75.7,0.38,1.19,21.32,39.9
Mato Grosso do Sul,Dourados,2014-06-01,24.6,44.0,7.74,23.1,10.02,8.45,0.45,3.62,32.12,0.28,1.3,0.92,77,Moderate,6.1,72.8,0.567,1.47,21.19,40.1
Mato Grosso do Sul,Dourados,2014-07-01,21.78,26.27,9.34,14.89,22.52,5.54,0.35,3.92,54.25,0.92,3.02,1.65,71,Moderate,11.6,69.0,0.492,1.54,19.53,40.1
Mato Grosso do Sul,Dourados,2014-08-01,20.39,51.45,6.26,11.58,21.0,10.75,1.2,10.17,40.59,0.58,4.8,0.6,68,Moderate,12.4,65.0,0.503,1.17,20.75,40.0
Mato Grosso do Sul,Dourados,2014-09-01,12.05,46.19,5.38,27.22,35.11,7.48,0.96,4.85,29.83,0.83,1.21,0.77,51,Moderate,9.6,61.0,0.422,2.32,20.97,40.0
Mato Grosso do Sul,Dourados,2014-10-01,22.8,29.07,3.68,17.1,11.48,6.28,1.04,5.67,62.71,1.01,3.54,1.29,74,Moderate,10.6,80.3,0.522,1.37,20.68,40.1
Mato Grosso do Sul,Dourados,2014-11-01,14.52,33.7,10.2,19.06,28.15,4.01,0.86,7.48,26.09,1.13,3.3,1.55,56,Moderate,13.8,66.1,0.453,1.39,20.23,40.0
Mato Grosso do Sul,Dourados,2014-12-01,10.55,37.84,4.05,10.18,10.9,3.31,1.06,2.55,31.41,0.37,4.25,1.05,44,Good,9.8,87.7,0.457,1.93,20.96,40.1
Mato Grosso do Sul,Dourados,2015-01-01,17.02,27.2,6.9,21.08,23.69,4.5,0.23,6.0,28.71,1.34,1.22,0.83,61,Moderate,9.3,69.7,0.442,2.03,18.96,40.4
Mato Grosso do Sul,Dourados,2015-02-01,14.92,21.25,1.86,12.41,12.69,4.41,0.99,6.19,52.9,0.44,1.52,0.77,57,Moderate,7.7,80.7,0.528,1.36,22.13,40.3
Mato Grosso do Sul,Dourados,2015-03-01,14.68,32.47,5.93,13.46,21.51,6.56,1.04,4.57,55.33,0.96,4.12,1.3,56,Moderate,5.3,75.5,0.559,1.56,21.93,40.4
Mato Grosso do Sul,Dourados,2015-04-01,17.54,31.84,7.44,5.49,18.02,6.5,0.89,1.71,30.18,0.95,1.8,1.12,62,Moderate,13.1,88.2,0.455,0.99,22.29,40.5
Mato Grosso do Sul,Dourados,2015-05-01,18.7,15.14,2.31,9.02,23.33,6.08,0.5,7.41,37.92,1.18,3.78,0.61,65,Moderate,9.8,93.0,0.452,1.52,22.61,40.4
Mato Grosso do Sul,Dourados,2015-06-01,11.26,25.11,8.23,7.49,18.67,4.39,0.51,6.74,50.89,0.25,4.29,0.83,47,Good,6.1,78.7,0.392,1.3,20.15,40.3
Mato Grosso do Sul,Dourados,2015-07-01,12.37,38.32,6.36,9.48,21.9,5.89,0.32,3.75,34.18,1.38,3.52,0.69,52,Moderate,7.2,62.3,0.371,1.37,19.83,40.3
Mato Grosso do Sul,Dourados,2015-08-01,14.06,35.65,3.71,7.2,26.68,8.93,0.92,10.72,67.72,0.7,3.67,1.54,55,Moderate,12.2,65.0,0.532,1.48,21.29,40.3
Mato Grosso do Sul,Dourados,2015-09-01,23.93,23.53,8.53,11.92,19.74,4.36,0.21,5.7,42.61,1.02,4.34,0.63,76,Moderate,7.7,64.7,0.491,2.22,20.17,40.1
Mato Grosso do Sul,Dourados,2015-10-01,15.42,49.84,11.47,8.44,18.03,6.76,0.58,8.78,30.67,0.17,2.1,1.31,58,Moderate,15.0,73.8,0.468,1.72,21.24,40.3
Mato Grosso do Sul,Dourados,2015-11-01,17.28,24.71,10.61,10.75,15.78,4.29,0.7,4.33,21.45,1.5,2.75,0.98,62,Moderate,9.7,82.1,0.431,1.07,20.1,40.4
Mato Grosso do Sul,Dourados,2015-12-01,14.25,19.51,10.34,20.68,18.4,3.84,0.69,5.53,42.76,0.36,0.64,1.61,56,Moderate,13.7,88.7,0.449,0.53,21.24,40.4
Mato Grosso do Sul,Dourados,2016-01-01,16.26,15.83,2.85,13.89,21.04,7.14,0.22,3.48,40.01,1.12,3.92,1.35,60,Moderate,9.4,85.0,0.494,1.23,21.95,40.7
Mato Grosso do Sul,Dourados,2016-02-01,22.83,21.61,11.54,8.78,26.83,3.59,0.78,8.37,42.11,0.13,3.91,0.73,74,Moderate,14.2,68.9,0.532,1.88,21.49,40.6
Mato Grosso do Sul,Dourados,2016-03-01,12.83,26.29,3.1,11.41,29.0,3.12,0.7,4.09,41.8,0.38,4.25,1.44,53,Moderate,7.5,84.3,0.531,0.84,22.87,40.7
Mato Grosso do Sul,Dourados,2016-04-01,10.11,24.89,7.05,18.06,26.89,9.31,0.48,5.28,24.89,0.22,1.74,0.66,42,Good,14.1,87.9,0.53,2.06,21.34,40.6
Mato Grosso do Sul,Dourados,2016-05-01,15.39,46.75,5.63,19.91,18.6,7.16,0.4,2.73,24.3,0.86,1.85,0.91,58,Moderate,6.9,84.7,0.492,2.13,18.64,40.6
Mato Grosso do Sul,Dourados,2016-06-01,21.91,25.2,7.96,11.92,13.44,4.02,1.0,6.68,55.0,0.78,2.33,1.61,72,Moderate,6.0,63.7,0.489,1.96,22.77,40.6
Mato Grosso do Sul,Dourados,2016-07-01,25.05,51.91,9.05,15.64,27.84,8.13,1.15,10.39,29.72,0.76,1.65,1.69,78,Moderate,10.7,57.5,0.467,1.74,19.16,40.6
Mato Grosso do Sul,Dourados,2016-08-01,21.64,28.46,8.67,18.75,6.6,11.0,0.61,4.84,62.92,0.35,4.99,0.64,71,Moderate,17.0,56.7,0.523,1.34,20.99,40.7
Mato Grosso do Sul,Dourados,2016-09-01,22.38,31.26,9.6,24.67,27.02,8.29,0.89,10.21,53.08,0.82,3.27,1.5,73,Moderate,10.1,59.2,0.555,1.26,19.72,40.6
Mato Grosso do Sul,Dourados,2016-10-01,19.4,30.02,4.98,13.43,24.41,9.98,0.95,9.35,43.62,0.55,2.55,1.58,66,Moderate,12.3,85.7,0.542,2.62,21.58,40.5
Mato Grosso do Sul,Dourados,2016-11-01,11.16,48.2,5.14,11.68,10.5,3.62,0.44,3.38,23.63,0.82,1.62,0.68,46,Good,7.9,78.5,0.563,2.2,21.47,40.7
Mato Grosso do Sul,Dourados,2016-12-01,17.43,14.92,7.59,21.58,13.67,4.85,0.83,5.33,48.6,0.82,1.02,1.26,62,Moderate,9.0,77.6,0.517,1.75,20.21,40.7
Mato Grosso do Sul,Dourados,2017-01-01,18.1,13.67,6.37,13.87,23.68,2.39,0.57,5.53,27.55,0.82,0.96,1.06,64,Moderate,16.3,84.2,0.572,0.64,21.26,41.0
Mato Grosso do Sul,Dourados,2017-02-01,14.1,22.89,9.16,13.32,7.79,5.29,1.13,4.29,17.21,1.07,2.58,1.42,55,Moderate,9.1,76.5,0.597,1.22,19.81,40.9
Mato Grosso do Sul,Dourados,2017-03-01,19.41,33.67,6.56,11.41,34.61,7.61,0.48,7.68,45.94,1.06,2.69,0.43,66,Moderate,10.6,92.7,0.489,2.35,19.59,41.0
Mato Grosso do Sul,Dourados,2017-04-01,16.66,39.55,5.63,16.81,7.0,1.6,0.58,5.26,32.64,0.27,3.19,1.38,61,Moderate,12.8,78.2,0.482,1.24,20.74,41.0
Mato Grosso do Sul,Dourados,2017-05-01,7.92,23.19,7.65,16.08,13.74,7.74,0.36,5.2,23.67,0.29,1.06,1.16,33,Good,11.3,71.5,0.526,0.75,21.19,40.9
Mato Grosso do Sul,Dourados,2017-06-01,10.94,17.33,11.64,13.02,16.79,4.73,0.77,7.58,34.42,0.53,1.38,0.92,46,Good,7.1,59.5,0.393,3.03,22.15,40.8
Mato Grosso do Sul,Dourados,2017-07-01,16.4,24.49,11.52,19.25,30.31,6.67,1.02,5.15,39.39,1.49,5.29,1.2,60,Moderate,13.3,78.2,0.475,1.22,20.8,41.0
Mato Grosso do Sul,Dourados,2017-08-01,18.75,42.08,3.64,26.56,20.68,4.1,0.64,2.75,54.7,0.2,2.44,1.87,65,Moderate,15.4,56.4,0.422,1.23,20.95,40.9
Mato Grosso do Sul,Dourados,2017-09-01,15.08,28.1,5.37,21.78,8.07,2.47,0.55,8.69,44.55,0.96,4.62,0.27,57,Moderate,9.5,69.9,0.431,1.16,20.98,41.0
Mato Grosso do Sul,Dourados,2017-10-01,20.1,51.8,8.73,8.7,9.58,4.26,0.63,2.28,54.55,1.04,3.84,0.77,68,Moderate,10.8,79.3,0.449,0.4,20.65,40.9
Mato Grosso do Sul,Dourados,2017-11-01,12.5,43.51,10.41,22.26,14.44,5.94,0.74,4.55,37.3,1.05,2.03,1.43,52,Moderate,13.2,71.2,0.49,1.31,21.48,40.9
Mato Grosso do Sul,Dourados,2017-12-01,18.81,24.08,5.96,14.39,26.39,8.89,0.81,6.65,19.59,1.13,1.4,0.55,65,Moderate,6.6,80.0,0.563,1.48,22.54,41.1
Mato Grosso do Sul,Dourados,2018-01-01,12.92,21.78,6.21,21.17,22.77,7.73,0.99,4.67,58.86,0.52,4.35,1.07,53,Moderate,12.2,85.1,0.537,1.27,21.13,41.2
Mato Grosso do Sul,Dourados,2018-02-01,18.37,29.39,6.66,15.63,14.07,2.47,0.76,5.59,41.91,0.93,2.25,0.18,64,Moderate,13.9,69.5,0.533,1.68,17.97,41.2
Mato Grosso do Sul,Dourados,2018-03-01,13.22,33.27,5.96,9.79,18.45,5.43,0.75,6.24,33.11,0.37,2.9,0.72,53,Moderate,9.6,90.6,0.526,1.32,21.44,41.4
Mato Grosso do Sul,Dourados,2018-04-01,15.74,28.94,6.37,14.51,10.85,6.98,0.7,4.59,44.63,0.59,1.37,1.35,59,Moderate,10.9,81.2,0.588,2.51,20.15,41.4
Mato Grosso do Sul,Dourados,2018-05-01,18.95,31.9,9.52,18.31,16.59,4.98,0.22,5.47,42.22,0.77,2.62,1.36,65,Moderate,6.7,80.1,0.521,1.57,20.07,41.2
Mato Grosso do Sul,Dourados,2018-06-01,21.28,44.27,5.39,9.65,15.23,4.04,1.13,4.42,59.16,0.72,4.72,1.17,70,Moderate,7.8,72.9,0.486,1.7,20.41,41.1
Mato Grosso do Sul,Dourados,2018-07-01,23.09,29.57,5.21,7.35,16.87,3.92,0.98,8.46,52.61,0.86,4.25,0.33,74,Moderate,11.5,55.4,0.522,0.83,19.82,41.3
Mato Grosso do Sul,Dourados,2018-08-01,28.95,23.8,6.53,19.82,15.75,6.46,1.25,4.66,22.26,0.54,4.75,1.02,86,Moderate,13.1,73.8,0.491,1.91,20.0,41.2
Mato Grosso do Sul,Dourados,2018-09-01,15.35,21.04,12.87,9.67,24.59,8.68,1.25,9.58,50.25,0.54,0.66,1.33,58,Moderate,8.4,58.9,0.581,0.44,20.85,41.2
Mato Grosso do Sul,Dourados,2018-10-01,13.25,33.64,10.43,15.52,11.96,3.86,0.81,6.11,55.8,1.2,1.58,0.87,53,Moderate,15.6,77.6,0.453,1.28,20.72,41.0
Mato Grosso do Sul,Dourados,2018-11-01,19.8,44.02,6.14,15.55,22.9,6.52,0.81,5.49,34.35,1.22,3.73,0.26,67,Moderate,8.8,78.8,0.494,1.33,19.84,41.2
Mato Grosso do Sul,Dourados,2018-12-01,21.88,28.88,9.94,16.66,25.88,3.53,0.92,3.93,51.23,0.39,3.97,0.63,72,Moderate,13.6,77.3,0.463,1.8,20.18,41.3
Mato Grosso do Sul,Dourados,2019-01-01,8.46,20.48,7.23,16.73,21.01,6.32,0.5,6.34,29.47,0.3,3.7,1.4,35,Good,9.1,77.2,0.545,1.71,20.03,41.5
Mato Grosso do Sul,Dourados,2019-02-01,10.12,33.23,4.84,11.0,7.79,8.74,0.19,4.13,51.65,1.18,0.59,0.64,42,Good,9.1,81.8,0.456,1.32,21.36,41.6
Mato Grosso do Sul,Dourados,2019-03-01,12.14,26.82,6.34,7.19,11.57,8.11,1.07,3.25,24.19,0.4,0.8,1.06,51,Moderate,7.6,81.3,0.436,1.16,21.59,41.7
Mato Grosso do Sul,Dourados,2019-04-01,7.15,11.49,7.6,10.77,7.11,3.09,1.04,4.76,24.5,0.7,3.27,0.87,30,Good,6.3,86.0,0.387,2.08,22.2,41.7
Mato Grosso do Sul,Dourados,2019-05-01,10.07,28.65,3.21,14.61,22.24,4.82,0.65,6.84,29.29,0.45,0.44,1.29,42,Good,9.5,82.1,0.527,1.93,21.23,41.6
Mato Grosso do Sul,Dourados,2019-06-01,12.81,50.66,8.49,9.16,23.24,4.82,0.68,3.44,35.79,0.35,1.35,1.82,52,Moderate,4.8,69.6,0.553,1.99,21.04,41.6
Mato Grosso do Sul,Dourados,2019-07-01,24.37,26.11,1.62,8.46,10.16,10.24,0.94,5.33,48.41,1.4,2.25,1.66,77,Moderate,7.7,63.0,0.411,2.04,21.08,41.6
Mato Grosso do Sul,Dourados,2019-08-01,12.09,26.65,7.65,10.97,18.04,6.98,0.91,5.04,53.82,0.3,2.14,0.4,51,Moderate,10.3,46.7,0.548,1.59,21.31,41.6
Mato Grosso do Sul,Dourados,2019-09-01,14.13,50.41,12.57,26.07,9.69,10.67,0.34,9.18,42.63,0.8,3.54,1.3,55,Moderate,8.2,82.5,0.559,1.44,22.28,41.7
Mato Grosso do Sul,Dourados,2019-10-01,24.18,45.62,9.63,7.81,24.76,9.72,1.18,3.63,36.22,1.18,1.28,0.42,76,Moderate,16.6,77.4,0.446,1.43,21.04,41.5
Mato Grosso do Sul,Dourados,2019-11-01,11.4,33.18,3.22,10.94,20.42,4.6,1.2,6.58,45.51,0.25,1.11,0.48,47,Good,16.2,73.3,0.518,2.26,21.07,41.6
Mato Grosso do Sul,Dourados,2019-12-01,24.03,32.33,8.66,20.6,16.03,1.99,0.08,3.25,48.91,0.14,1.98,0.43,76,Moderate,16.9,86.9,0.621,0.19,21.43,41.5
Mato Grosso do Sul,Dourados,2020-01-01,13.02,35.41,2.38,15.29,16.24,3.65,0.8,1.53,25.86,1.13,0.71,1.67,53,Moderate,7.3,79.9,0.571,2.18,22.64,42.0
Mato Grosso do Sul,Dourados,2020-02-01,18.45,32.41,3.61,12.37,4.2,6.69,0.6,7.57,30.5,1.07,1.54,1.51,64,Moderate,12.8,73.6,0.423,2.06,20.69,41.9
Mato Grosso do Sul,Dourados,2020-03-01,10.94,32.54,7.5,18.63,6.03,4.74,0.57,5.96,18.58,1.06,3.27,1.28,46,Good,8.0,85.4,0.511,1.79,19.66,41.9
Mato Grosso do Sul,Dourados,2020-04-01,8.12,21.22,5.58,7.34,6.72,0.88,0.41,2.06,21.35,0.59,1.59,0.62,34,Good,7.2,88.0,0.563,1.16,18.99,41.9
Mato Grosso do Sul,Dourados,2020-05-01,12.63,13.41,4.35,8.38,16.5,4.11,0.21,3.06,35.15,0.15,1.8,0.21,52,Moderate,2.0,87.5,0.566,1.82,20.61,41.7
Mato Grosso do Sul,Dourados,2020-06-01,10.31,30.9,9.47,17.36,22.8,4.43,0.26,1.76,45.38,1.0,3.2,1.03,43,Good,5.7,71.5,0.48,1.46,19.0,41.9
Mato Grosso do Sul,Dourados,2020-07-01,13.35,48.57,8.51,19.64,12.87,2.4,0.3,5.28,31.04,1.07,3.84,1.29,54,Moderate,6.2,67.7,0.488,0.81,21.27,42.0
Mato Grosso do Sul,Dourados,2020-08-01,26.41,28.79,5.69,17.35,15.97,8.3,0.92,2.73,46.92,0.24,1.89,1.97,81,Moderate,9.5,67.7,0.474,1.26,20.01,41.9
Mato Grosso do Sul,Dourados,2020-09-01,24.4,27.78,9.9,23.22,17.04,10.48,1.12,6.56,61.32,0.57,0.82,2.05,77,Moderate,13.0,72.2,0.498,1.79,21.8,41.9
Mato Grosso do Sul,Dourados,2020-10-01,17.98,26.32,3.83,11.94,4.17,2.67,1.25,3.95,41.35,0.71,4.67,1.24,63,Moderate,15.6,66.4,0.489,0.79,21.71,41.9
Mato Grosso do Sul,Dourados,2020-11-01,12.28,49.14,4.44,19.81,15.73,8.27,1.02,4.47,32.16,1.31,1.92,1.01,51,Moderate,12.0,77.3,0.55,1.36,21.75,42.0
Mato Grosso do Sul,Dourados,2020-12-01,10.88,24.86,6.89,13.39,27.9,3.8,0.68,2.39,36.51,0.77,1.72,1.51,45,Good,8.5,70.0,0.455,1.5,21.92,42.0
Mato Grosso do Sul,Dourados,2021-01-01,19.85,25.38,6.81,21.42,10.36,3.74,0.77,4.98,42.34,0.99,4.23,1.04,67,Moderate,15.0,84.0,0.399,0.91,20.91,42.1
Mato Grosso do Sul,Dourados,2021-02-01,19.2,40.72,3.22,14.97,19.34,2.44,0.75,6.51,53.28,0.46,3.29,1.38,66,Moderate,7.9,83.6,0.458,2.95,19.99,42.1
Mato Grosso do Sul,Dourados,2021-03-01,9.67,28.61,5.94,7.99,6.75,4.72,0.3,4.22,48.04,0.37,1.65,0.56,40,Good,7.5,86.5,0.528,1.76,20.88,42.2
Mato Grosso do Sul,Dourados,2021-04-01,12.36,23.73,6.27,17.78,13.19,4.99,0.32,6.34,32.93,0.82,2.66,0.91,52,Moderate,8.5,89.8,0.509,1.28,21.62,42.2
Mato Grosso do Sul,Dourados,2021-05-01,16.19,33.92,8.94,19.84,12.81,2.45,0.7,3.57,48.3,0.82,3.21,1.09,60,Moderate,6.2,85.6,0.505,0.83,22.04,42.1
Mato Grosso do Sul,Dourados,2021-06-01,8.94,19.5,2.8,24.34,15.45,5.93,0.63,5.22,46.07,0.68,3.34,1.2,37,Good,3.2,82.7,0.564,1.62,19.66,42.2
Mato Grosso do Sul,Dourados,2021-07-01,20.72,45.79,5.04,8.94,26.99,2.6,0.84,5.85,40.88,1.63,4.54,0.96,69,Moderate,10.4,78.9,0.514,1.55,23.48,42.1
Mato Grosso do Sul,Dourados,2021-08-01,14.24,55.81,5.79,11.87,33.48,9.51,0.43,9.31,53.32,1.38,2.21,0.83,56,Moderate,14.4,63.7,0.582,1.7,19.35,42.3
Mato Grosso do Sul,Dourados,2021-09-01,23.01,22.23,6.62,23.69,32.85,10.2,0.63,4.94,33.44,0.91,1.64,0.5,74,Moderate,15.8,54.0,0.433,1.9,19.48,42.3
Mato Grosso do Sul,Dourados,2021-10-01,8.09,27.84,9.79,15.35,9.61,0.51,0.73,3.79,54.66,1.5,4.46,1.81,34,Good,14.5,76.3,0.531,0.74,23.66,42.3
Mato Grosso do Sul,Dourados,2021-11-01,17.48,26.26,8.46,22.58,15.69,7.06,0.87,4.06,49.38,0.28,1.97,1.06,62,Moderate,12.4,84.7,0.466,0.43,21.53,42.2
Mato Grosso do Sul,Dourados,2021-12-01,21.94,39.75,5.93,17.13,16.82,6.63,0.36,7.21,22.25,0.57,1.09,0.49,72,Moderate,14.4,83.0,0.481,2.09,19.15,42.3
Mato Grosso do Sul,Dourados,2022-01-01,21.4,31.96,5.24,14.98,11.7,1.48,0.52,8.36,36.48,0.55,3.7,1.44,71,Moderate,5.1,71.5,0.457,1.47,21.3,42.5
Mato Grosso do Sul,Dourados,2022-02-01,7.94,22.75,6.92,15.61,13.53,4.76,0.86,5.18,50.21,0.96,4.17,0.34,33,Good,14.4,72.9,0.513,2.14,19.91,42.7
Mato Grosso do Sul,Dourados,2022-03-01,21.72,44.65,1.88,18.53,26.45,5.68,0.72,7.45,37.55,1.09,1.61,1.02,71,Moderate,12.4,94.7,0.564,1.35,20.47,42.6
Mato Grosso do Sul,Dourados,2022-04-01,19.71,20.0,9.44,6.32,10.64,3.0,0.22,6.06,35.11,0.73,2.31,0.43,67,Moderate,7.0,93.7,0.499,1.95,21.08,42.5
Mato Grosso do Sul,Dourados,2022-05-01,15.19,24.81,3.03,11.59,24.88,2.68,0.85,4.91,41.48,1.01,3.75,0.67,57,Moderate,8.3,76.5,0.503,1.8,20.63,42.6
Mato Grosso do Sul,Dourados,2022-06-01,23.14,33.93,7.63,10.48,24.64,3.8,0.64,8.6,31.03,1.54,3.89,1.03,74,Moderate,11.8,69.1,0.459,1.11,19.63,42.5
Mato Grosso do Sul,Dourados,2022-07-01,20.2,32.69,3.62,18.16,22.7,6.85,1.08,1.54,45.22,0.86,2.83,1.52,68,Moderate,9.5,54.7,0.512,1.76,22.23,42.5
Mato Grosso do Sul,Dourados,2022-08-01,23.31,42.99,9.16,26.88,31.26,6.64,0.36,5.83,33.35,0.53,3.49,0.78,75,Moderate,11.8,44.0,0.46,1.95,21.69,42.6
Mato Grosso do Sul,Dourados,2022-09-01,14.58,44.38,11.3,12.95,21.22,9.77,0.39,4.85,50.88,1.15,3.76,0.52,56,Moderate,15.4,62.0,0.497,2.02,22.32,42.5
Mato Grosso do Sul,Dourados,2022-10-01,23.14,34.5,7.63,14.9,31.36,8.84,0.63,7.08,45.19,1.42,1.27,0.64,74,Moderate,11.4,82.4,0.402,1.93,20.89,42.4
Mato Grosso do Sul,Dourados,2022-11-01,11.22,20.05,1.0,17.86,5.58,3.99,1.02,7.01,42.66,1.24,3.74,1.67,47,Good,9.6,72.1,0.546,0.91,21.35,42.6
Mato Grosso do Sul,Dourados,2022-12-01,6.73,25.73,8.04,9.66,6.66,8.52,0.95,7.19,48.52,0.81,0.52,1.61,28,Good,9.7,74.2,0.473,1.93,21.45,42.5
Mato Grosso do Sul,Dourados,2023-01-01,18.46,45.41,11.46,13.85,25.1,7.8,0.42,2.51,30.66,0.56,3.82,0.63,64,Moderate,11.2,82.0,0.483,0.97,22.49,42.8
Mato Grosso do Sul,Dourados,2023-02-01,16.44,15.98,9.5,12.19,10.26,5.29,1.02,7.05,39.09,0.78,1.83,0.92,60,Moderate,5.4,84.2,0.547,1.46,23.6,42.8
Mato Grosso do Sul,Dourados,2023-03-01,16.62,28.24,6.45,20.28,10.18,2.72,0.12,2.42,21.58,1.2,2.53,0.93,61,Moderate,6.7,88.7,0.482,1.96,21.83,42.8
Mato Grosso do Sul,Dourados,2023-04-01,13.81,25.04,6.29,9.68,15.79,7.63,0.44,6.36,29.89,0.6,3.13,0.84,55,Moderate,13.6,81.4,0.545,1.39,22.35,42.9
Mato Grosso do Sul,Dourados,2023-05-01,15.31,19.53,6.75,8.01,12.98,6.03,0.4,3.38,23.62,1.17,3.55,0.18,58,Moderate,6.8,72.3,0.493,1.73,21.32,42.8
Mato Grosso do Sul,Dourados,2023-06-01,22.07,28.09,4.46,10.73,19.01,2.49,0.19,0.73,43.8,1.44,4.8,0.21,72,Moderate,10.0,81.1,0.548,1.57,20.74,42.9
Mato Grosso do Sul,Dourados,2023-07-01,22.74,49.7,6.64,25.12,17.3,5.67,1.41,8.68,55.93,1.38,3.18,1.1,73,Moderate,12.0,73.5,0.443,1.28,20.27,43.0
