State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Busan-Ulsan-Gyeongnam,Miryang,2021-06-01,20.15,30.57,0.7,1.71,2.41,4.6,0.63,4.58,24.42,0.4,0.81,1.06,61,Satisfactory,7.75,69.49,0.0021,1.2,9.63,592.78
Busan-Ulsan-Gyeongnam,Goseong,2021-06-01,16.44,27.66,6.09,12.71,18.8,7.0,0.41,4.39,42.13,1.06,3.91,1.09,81,Satisfactory,7.08,50.0,0.0013,1.45,13.03,440.03
Busan-Ulsan-Gyeongnam,Haman,2021-06-01,19.23,35.53,9.7,25.08,34.78,5.62,0.5,3.55,31.5,0.83,3.28,1.82,63,Satisfactory,12.11,49.49,0.0003,1.06,14.97,546.89
Daegu-Gyeongbuk,Daegu,2021-06-01,36.73,30.7,7.71,25.33,33.04,2.06,0.47,2.9,23.76,1.11,2.86,1.38,144,Moderate,11.22,49.53,0.001,1.27,10.92,15498.96
Daegu-Gyeongbuk,Pohang,2021-06-01,14.8,39.53,13.87,32.55,46.42,5.53,0.64,16.9,38.96,1.78,6.25,4.64,89,Satisfactory,25.02,58.43,0.0004,2.22,38.45,2823.22
Daegu-Gyeongbuk,Gumi,2021-06-01,29.58,69.94,15.64,37.84,53.48,4.84,0.32,15.94,32.22,1.29,3.73,3.67,98,Satisfactory,7.83,72.11,0.0015,2.06,29.15,4169.64
Daegu-Gyeongbuk,Gyeongju,2021-06-01,23.93,27.75,14.65,31.92,46.58,7.38,0.69,6.78,27.51,0.9,2.51,1.68,75,Satisfactory,11.0,42.6,0.0013,0.23,13.21,698.77
Daegu-Gyeongbuk,Gyeongsan,2021-06-01,14.99,39.97,18.74,34.2,52.94,6.96,0.44,3.1,36.18,0.65,1.46,1.45,65,Satisfactory,4.0,52.88,0.0015,1.86,11.28,616.79
Daegu-Gyeongbuk,Andong,2021-06-01,17.77,30.0,20.61,43.22,63.82,7.39,0.45,2.74,34.67,1.13,3.28,2.9,92,Satisfactory,10.43,68.88,0.0011,2.14,15.8,598.64
Daegu-Gyeongbuk,Gimcheon,2021-06-01,25.18,26.22,7.88,16.6,24.48,5.05,0.49,1.7,28.02,1.58,6.12,3.6,58,Satisfactory,9.75,49.95,0.0008,2.39,17.64,1041.61
Daegu-Gyeongbuk,Chilgok,2021-06-01,17.14,33.53,4.09,8.18,12.26,6.29,0.53,4.27,27.23,1.64,6.12,4.66,74,Satisfactory,12.87,49.8,0.0009,1.09,13.54,567.06
Daegu-Gyeongbuk,Yeongcheon,2021-06-01,16.42,33.56,9.41,16.62,26.03,3.9,0.43,3.57,23.15,1.24,4.01,1.89,92,Satisfactory,10.83,43.69,0.0008,1.58,16.58,886.79
Daegu-Gyeongbuk,Sangju,2021-06-01,17.21,50.0,8.13,21.0,29.13,6.07,0.37,1.15,24.96,1.16,2.61,2.23,99,Satisfactory,8.02,51.62,0.0009,1.1,12.11,1026.67
Daegu-Gyeongbuk,Yeongju,2021-06-01,19.53,40.04,13.8,30.6,44.4,6.86,0.53,5.25,32.74,1.22,4.68,3.03,60,Satisfactory,14.15,63.75,0.0008,0.43,7.45,618.22
Daegu-Gyeongbuk,Mungyeong,2021-06-01,21.79,38.88,6.24,18.94,25.18,6.99,0.49,6.1,22.1,1.53,5.31,2.27,88,Satisfactory,9.57,81.44,0.001,1.22,10.13,1181.28
Gwangju-Jeonnam,Gwangju,2021-06-01,31.25,74.76,11.24,31.62,42.86,2.2,0.9,3.72,24.05,1.56,5.53,3.89,99,Satisfactory,9.58,43.52,0.0018,1.21,22.7,14566.14
Gwangju-Jeonnam,Yeosu,2021-06-01,31.84,27.18,9.42,26.32,35.75,4.18,0.39,15.25,15.16,1.41,4.24,4.08,90,Satisfactory,9.29,62.05,0.0009,1.5,26.82,1846.92
Gwangju-Jeonnam,Suncheon,2021-06-01,24.08,44.38,4.36,14.41,18.77,6.67,0.46,4.16,17.65,1.37,4.6,2.93,74,Satisfactory,7.06,45.14,0.0014,2.06,12.89,1240.25
Gwangju-Jeonnam,Mokpo,2021-06-01,17.18,37.52,10.83,24.7,35.53,6.9,0.48,3.35,27.87,1.16,3.73,2.23,93,Satisfactory,9.99,48.89,0.0001,1.3,9.6,933.02
Gwangju-Jeonnam,Gwangyang,2021-06-01,30.51,69.72,27.37,50.7,78.07,5.43,0.52,5.14,27.2,1.59,5.29,3.55,67,Satisfactory,7.27,62.79,0.0002,1.61,31.75,2756.47
Gwangju-Jeonnam,Naju,2021-06-01,24.38,44.14,8.28,14.05,22.34,6.18,0.59,3.0,24.18,1.57,5.81,2.12,82,Satisfactory,5.46,70.31,0.0001,1.61,13.18,1050.66
Gwangju-Jeonnam,Muan,2021-06-01,21.14,39.71,10.98,23.1,34.08,7.34,0.54,4.2,30.13,0.5,1.4,1.29,82,Satisfactory,9.75,60.34,0.0004,1.02,17.91,540.67
Gwangju-Jeonnam,Hwasun,2021-06-01,27.87,21.96,9.92,24.17,34.09,8.55,0.56,3.59,7.97,1.54,3.74,3.7,89,Satisfactory,10.7,65.37,0.0004,1.69,16.26,1029.54
Gwangju-Jeonnam,Haenam,2021-06-01,11.29,41.01,15.69,28.27,43.95,6.95,0.58,4.98,21.67,1.9,6.95,2.38,45,Good,6.21,50.32,0.0013,2.48,11.23,684.95
Daejeon-Chungnam,Daejeon,2021-06-01,30.23,39.4,18.27,59.62,77.89,3.17,0.77,1.69,25.92,1.45,3.3,3.2,89,Satisfactory,11.53,56.41,0.0012,2.34,17.96,17114.52
Daejeon-Chungnam,Cheonan,2021-06-01,29.08,47.04,9.95,26.74,36.69,6.93,0.5,3.89,35.07,1.04,3.39,2.11,98,Satisfactory,8.47,43.31,0.0014,1.11,14.86,301.73
Daejeon-Chungnam,Asan,2021-06-01,17.64,28.81,10.22,32.83,43.05,5.79,0.47,3.05,28.89,1.38,3.18,2.34,63,Satisfactory,5.41,40.64,0.0012,1.44,10.91,944.66
Daejeon-Chungnam,Seosan,2021-06-01,21.34,31.06,17.95,57.46,75.42,4.06,0.59,6.91,13.77,1.49,4.32,3.55,59,Satisfactory,16.22,57.61,0.0007,1.45,36.49,3790.65
Daejeon-Chungnam,Dangjin,2021-06-01,35.88,57.57,15.45,28.75,44.19,3.64,0.23,11.67,27.26,1.1,2.41,2.72,131,Moderate,9.06,48.77,0.0018,1.7,21.07,3099.94
Daejeon-Chungnam,Gongju,2021-06-01,19.04,34.8,8.01,25.75,33.76,5.13,0.58,0.9,45.31,1.63,4.21,2.48,86,Satisfactory,11.09,57.07,0.0016,1.59,15.88,993.68
Daejeon-Chungnam,Nonsan,2021-06-01,14.1,38.06,8.97,19.74,28.71,6.83,0.58,3.28,18.35,1.04,3.27,1.27,92,Satisfactory,12.61,62.97,0.0011,1.31,14.01,307.07
Daejeon-Chungnam,Boryeong,2021-06-01,25.68,32.33,3.37,10.12,13.49,6.92,0.54,4.23,32.38,1.09,3.97,2.77,78,Satisfactory,7.57,63.43,0.0013,1.93,14.74,1188.59
Daejeon-Chungnam,Hongseong,2021-06-01,28.28,30.01,16.77,35.19,51.96,8.42,0.57,3.11,33.59,1.14,3.7,2.93,99,Satisfactory,6.58,51.55,0.0005,1.03,12.97,1147.06
Chungbuk,Cheongju,2021-06-01,23.96,37.23,13.79,33.12,46.91,5.54,0.57,4.98,19.96,2.02,4.89,3.38,86,Satisfactory,10.38,68.51,0.0011,1.25,14.9,992.04
Chungbuk,Chungju,2021-06-01,15.1,41.4,5.41,14.56,19.97,7.96,0.5,3.74,38.9,0.69,2.03,1.86,63,Satisfactory,11.86,44.95,0.001,1.65,13.59,758.24
Chungbuk,Jecheon,2021-06-01,23.19,25.29,13.27,32.43,45.7,5.38,0.52,5.09,21.09,1.55,5.75,4.62,61,Satisfactory,10.11,52.25,0.0011,0.86,12.01,873.64
Chungbuk,Jincheon,2021-06-01,24.57,18.76,11.87,20.22,32.09,7.73,0.35,5.23,43.22,1.06,2.66,2.97,53,Satisfactory,13.97,38.98,0.0002,1.47,13.66,671.97
Chungbuk,Eumseong,2021-06-01,21.77,21.79,4.04,9.81,13.86,6.95,0.39,5.0,28.24,1.12,4.3,1.78,62,Satisfactory,3.56,54.87,0.0017,1.37,11.31,753.58
Jeonbuk,Jeonju,2021-06-01,16.57,31.64,8.03,23.54,31.56,5.79,0.48,2.69,34.06,0.97,2.91,1.55,52,Satisfactory,7.82,45.62,0.0019,1.29,10.13,583.48
Jeonbuk,Iksan,2021-06-01,31.15,20.64,11.99,22.14,34.13,5.55,0.45,4.36,33.44,1.74,6.94,4.37,58,Satisfactory,9.82,43.37,0.0012,1.84,15.38,163.84
Jeonbuk,Gunsan,2021-06-01,24.04,23.36,4.1,10.93,15.04,8.5,0.48,1.08,18.5,0.82,2.88,2.26,90,Satisfactory,12.73,58.16,0.0001,0.68,5.73,1217.46
Jeonbuk,Jeongeup,2021-06-01,16.97,42.53,20.75,39.42,60.17,5.4,0.47,4.06,33.23,1.33,3.52,2.21,65,Satisfactory,9.3,50.81,0.0002,2.29,11.54,1124.64
Jeonbuk,Namwon,2021-06-01,18.92,36.98,16.41,28.09,44.5,7.16,0.61,3.76,31.54,1.03,2.45,1.95,76,Satisfactory,10.35,54.54,0.0001,1.76,13.7,1545.45
Jeonbuk,Gimje,2021-06-01,18.41,33.94,17.38,31.34,48.72,7.35,0.56,4.04,33.61,1.26,2.62,1.72,87,Satisfactory,10.45,55.77,0.0009,1.54,5.38,736.72
Jeonbuk,Wanju,2021-06-01,14.68,33.6,11.68,35.3,46.98,5.73,0.66,5.51,27.76,1.08,3.03,1.13,90,Satisfactory,2.92,58.3,0.0021,1.87,15.87,580.47
Gangwon,Chuncheon,2021-06-01,18.45,21.13,12.48,27.3,39.78,7.37,0.72,3.79,40.44,0.89,1.8,1.69,72,Satisfactory,13.15,67.52,0.0007,2.15,13.91,746.71
Gangwon,Wonju,2021-06-01,16.61,42.84,19.94,33.34,53.29,6.59,0.63,5.93,25.55,1.84,6.32,4.61,63,Satisfactory,3.97,56.8,0.0004,1.44,11.93,1549.13
Gangwon,Gangneung,2021-06-01,15.47,43.19,7.17,14.25,21.43,6.4,0.6,1.71,28.57,1.29,4.76,3.77,62,Satisfactory,12.06,48.99,0.0015,1.18,10.28,1049.36
Gangwon,Donghae,2021-06-01,20.58,20.91,9.03,19.36,28.4,4.62,0.43,3.12,13.49,0.99,2.66,2.77,78,Satisfactory,14.82,62.47,0.0012,1.61,12.35,418.36
Gangwon,Sokcho,2021-06-01,21.16,24.49,11.46,20.54,32.0,6.86,0.55,2.21,24.21,1.86,6.89,5.25,53,Satisfactory,11.76,66.34,0.0008,1.24,14.28,878.7
Gangwon,Samcheok,2021-06-01,18.76,38.4,4.84,14.11,18.95,4.56,0.6,4.19,27.47,1.51,4.82,3.79,83,Satisfactory,13.09,56.24,0.0009,1.36,14.42,574.09
Gangwon,Taebaek,2021-06-01,20.17,29.77,16.41,28.38,44.79,5.07,0.48,4.51,34.92,1.0,3.86,1.84,77,Satisfactory,5.85,74.5,0.0012,1.21,12.61,651.45
Gangwon,Hongcheon,2021-06-01,16.14,26.45,15.7,36.46,52.16,4.21,0.47,5.79,28.27,1.22,4.62,2.59,81,Satisfactory,6.83,55.24,0.0014,0.87,7.52,1040.97
Jeju,Jeju City,2021-06-01,15.43,39.17,9.23,21.93,31.15,5.93,0.55,2.4,16.59,0.41,1.06,0.51,65,Satisfactory,18.31,64.35,0.0015,1.56,20.05,398.85
Jeju,Seogwipo,2021-06-01,23.46,23.23,7.2,21.02,28.22,8.81,0.49,3.63,14.33,1.25,2.74,3.13,78,Satisfactory,20.53,66.18,0.0008,2.34,10.6,1208.64
Seoul Capital Area,Seoul,2021-07-01,13.49,28.03,8.84,24.66,33.5,3.86,0.4,3.55,36.49,0.74,2.92,1.16,76,Satisfactory,7.71,97.64,0.0003,1.67,21.53,19482.93
Seoul Capital Area,Incheon,2021-07-01,21.03,33.43,20.61,37.8,58.41,3.45,0.59,3.31,40.77,1.49,3.21,1.82,98,Satisfactory,17.29,74.26,0.0017,0.82,15.43,14764.92
Seoul Capital Area,Suwon,2021-07-01,23.61,40.56,12.47,35.59,48.06,1.78,0.51,2.28,26.0,1.78,6.46,5.02,74,Satisfactory,12.85,89.43,0.0003,1.27,20.0,14993.84
Seoul Capital Area,Seongnam,2021-07-01,7.97,33.55,8.0,14.88,22.87,7.5,0.33,4.39,12.44,0.95,2.36,1.91,27,Good,10.16,91.86,0.0007,1.13,8.17,1475.74
Seoul Capital Area,Goyang,2021-07-01,12.33,22.56,5.73,17.57,23.3,2.74,0.5,1.11,32.46,0.94,3.4,2.58,70,Satisfactory,11.72,93.64,0.0019,0.86,10.62,1413.38
Seoul Capital Area,Yongin,2021-07-01,13.45,18.75,9.05,22.06,31.11,4.68,0.32,3.05,38.61,0.92,2.43,2.15,83,Satisfactory,8.56,98.05,0.0003,1.87,11.37,760.61
Seoul Capital Area,Bucheon,2021-07-01,12.51,22.1,10.72,21.33,32.05,5.62,0.44,2.81,24.47,1.55,5.9,3.18,69,Satisfactory,12.48,78.02,0.0013,2.31,14.4,881.91
Seoul Capital Area,Ansan,2021-07-01,15.71,10.32,7.57,14.37,21.94,8.21,0.37,3.22,24.77,0.64,1.69,0.78,85,Satisfactory,8.91,92.38,0.0009,1.79,15.59,524.05
Seoul Capital Area,Namyangju,2021-07-01,14.1,21.44,10.56,17.64,28.2,8.64,0.38,5.23,24.93,1.17,3.21,1.95,93,Satisfactory,12.39,72.24,0.0009,1.94,9.89,768.59
Seoul Capital Area,Hwaseong,2021-07-01,9.86,20.32,2.59,8.15,10.74,7.56,0.4,3.38,22.99,1.36,4.56,3.11,38,Good,9.62,86.39,0.0002,0.71,11.87,852.14
Seoul Capital Area,Anyang,2021-07-01,14.17,22.64,5.08,11.74,16.82,6.29,0.43,1.6,34.13,0.86,2.02,2.12,76,Satisfactory,11.77,78.36,0.0009,0.93,14.31,1362.95
Seoul Capital Area,Pyeongtaek,2021-07-01,13.54,20.45,9.02,16.07,25.09,4.2,0.32,1.42,28.35,0.53,1.91,0.62,54,Satisfactory,17.84,79.64,0.0008,0.84,15.05,1548.29
Seoul Capital Area,Uijeongbu,2021-07-01,12.26,15.66,6.7,19.84,26.54,7.39,0.36,4.42,6.25,1.19,4.33,3.49,98,Satisfactory,8.7,94.56,0.0013,1.95,10.28,903.04
Seoul Capital Area,Siheung,2021-07-01,13.52,28.1,5.32,11.6,16.91,6.29,0.52,3.32,21.75,1.34,4.5,3.25,56,Satisfactory,13.2,83.57,0.0002,2.13,10.93,659.2
Seoul Capital Area,Paju,2021-07-01,4.9,26.01,16.23,30.88,47.1,5.76,0.4,4.0,30.94,1.09,2.56,1.66,32,Good,9.86,80.51,0.0005,1.47,9.79,927.01
Seoul Capital Area,Gimpo,2021-07-01,12.65,26.45,5.81,16.02,21.83,7.08,0.48,2.04,37.06,1.41,3.96,2.64,55,Satisfactory,5.68,95.97,0.0013,1.41,12.15,742.51
Seoul Capital Area,Gwangmyeong,2021-07-01,17.72,22.16,8.57,20.39,28.96,4.29,0.37,1.62,28.52,1.15,3.05,1.97,63,Satisfactory,8.68,99.82,0.0008,1.14,11.14,987.75
Seoul Capital Area,Gwangju,2021-07-01,13.62,30.02,18.49,37.21,55.7,2.89,0.37,2.86,36.09,1.8,7.19,4.76,53,Satisfactory,10.95,92.4,0.0008,2.05,15.14,22671.31
Seoul Capital Area,Gunpo,2021-07-01,11.92,10.85,10.47,18.61,29.08,6.42,0.29,3.44,35.12,0.77,1.66,1.22,15,Good,9.05,78.23,0.0005,0.57,10.44,812.03
Seoul Capital Area,Osan,2021-07-01,10.41,18.85,11.37,20.2,31.57,6.73,0.5,5.69,32.09,1.83,6.04,2.33,46,Good,7.09,77.37,0.0015,1.11,9.68,904.4
Seoul Capital Area,Icheon,2021-07-01,6.67,12.96,8.56,24.67,33.23,6.48,0.49,2.57,11.71,0.86,2.54,0.87,48,Good,8.16,95.68,0.001,2.12,9.61,764.69
Seoul Capital Area,Yangju,2021-07-01,8.41,26.63,13.47,23.87,37.34,6.92,0.36,2.93,27.93,1.33,3.25,3.29,22,Good,17.13,96.75,0.0009,1.44,14.38,1037.11
Seoul Capital Area,Guri,2021-07-01,13.07,18.52,8.08,18.85,26.93,6.8,0.42,3.44,21.95,0.46,0.95,1.05,52,Satisfactory,7.64,54.92,0.0007,1.92,6.35,1109.71
Seoul Capital Area,Hanam,2021-07-01,8.73,17.8,8.54,16.58,25.12,6.72,0.43,3.4,28.09,0.75,1.62,1.38,34,Good,12.49,94.34,0.0023,0.87,8.25,547.82
Busan-Ulsan-Gyeongnam,Busan,2021-07-01,10.78,16.52,12.58,34.31,46.89,3.7,0.51,2.51,45.02,1.33,4.88,2.81,16,Good,15.75,80.86,0.0012,2.25,12.25,13660.88
Busan-Ulsan-Gyeongnam,Ulsan,2021-07-01,14.68,40.13,5.8,14.81,20.61,4.75,0.6,7.88,24.6,0.93,3.0,1.94,91,Satisfactory,22.18,92.47,0.0007,0.87,17.78,17000.98
Busan-Ulsan-Gyeongnam,Changwon,2021-07-01,13.89,40.39,6.95,16.5,23.45,3.19,0.33,9.02,23.8,0.47,1.88,0.86,69,Satisfactory,10.06,72.61,0.0008,1.54,20.01,1332.31
Busan-Ulsan-Gyeongnam,Gimhae,2021-07-01,6.57,32.54,4.59,13.04,17.63,5.6,0.48,2.1,20.16,1.38,3.91,1.98,44,Good,0.96,77.66,0.0015,1.4,12.41,987.97
Busan-Ulsan-Gyeongnam,Jinju,2021-07-01,11.96,17.52,9.45,25.12,34.58,3.98,0.37,2.44,25.97,0.67,2.25,1.32,48,Good,9.91,99.44,0.0008,1.8,9.47,555.32
Busan-Ulsan-Gyeongnam,Yangsan,2021-07-01,14.04,15.69,7.97,20.74,28.71,4.5,0.33,3.45,23.88,1.96,7.56,4.08,54,Satisfactory,9.28,72.59,0.0012,1.79,10.29,1269.23
Busan-Ulsan-Gyeongnam,Geoje,2021-07-01,13.28,18.04,8.75,16.54,25.29,6.1,0.45,3.78,16.49,1.06,3.24,1.41,53,Satisfactory,17.18,85.68,0.0011,1.27,14.16,1181.63
Busan-Ulsan-Gyeongnam,Tongyeong,2021-07-01,14.66,18.95,8.19,15.58,23.76,6.27,0.42,1.45,32.32,1.25,3.96,3.28,61,Satisfactory,10.05,84.32,0.0013,1.22,8.67,562.37
Busan-Ulsan-Gyeongnam,Sacheon,2021-07-01,10.72,16.29,4.73,11.61,16.34,6.52,0.34,3.91,25.09,1.31,4.83,3.16,43,Good,8.93,66.18,0.0013,0.18,10.8,1747.96
Busan-Ulsan-Gyeongnam,Miryang,2021-07-01,8.98,17.83,4.2,8.8,13.0,3.51,0.32,2.94,35.05,0.97,3.41,1.25,42,Good,4.4,100.0,0.0007,1.67,13.46,807.24
Busan-Ulsan-Gyeongnam,Goseong,2021-07-01,15.96,24.21,6.78,15.97,22.75,9.68,0.39,1.6,29.59,1.11,2.56,1.97,99,Satisfactory,9.14,93.42,0.0009,1.61,12.54,948.51
Busan-Ulsan-Gyeongnam,Haman,2021-07-01,16.71,23.51,10.41,22.19,32.6,4.82,0.39,3.72,32.0,1.21,3.42,2.55,68,Satisfactory,11.88,82.61,0.0013,1.25,14.34,523.65
Daegu-Gyeongbuk,Daegu,2021-07-01,9.42,31.32,15.28,40.03,55.31,3.52,0.55,2.86,25.78,1.48,5.7,4.29,23,Good,13.37,90.48,0.0001,1.29,16.68,19543.64
Daegu-Gyeongbuk,Pohang,2021-07-01,21.23,25.19,14.16,29.3,43.46,4.42,0.48,9.01,26.53,1.42,2.94,2.35,64,Satisfactory,18.27,91.03,0.0004,1.42,27.46,3939.21
Daegu-Gyeongbuk,Gumi,2021-07-01,10.25,38.15,10.1,23.61,33.71,4.33,0.33,6.23,31.21,0.71,2.12,1.8,49,Good,11.04,77.15,0.0009,2.4,22.92,2326.61
Daegu-Gyeongbuk,Gyeongju,2021-07-01,13.69,13.79,10.1,23.43,33.54,5.74,0.28,1.3,40.96,1.24,3.41,1.46,97,Satisfactory,11.55,100.0,0.0008,1.01,12.1,941.87
Daegu-Gyeongbuk,Gyeongsan,2021-07-01,16.66,23.69,9.82,17.19,27.01,5.89,0.3,1.95,37.55,1.39,3.07,4.1,68,Satisfactory,12.63,80.36,0.0012,1.39,11.97,1230.74
Daegu-Gyeongbuk,Andong,2021-07-01,8.67,28.32,10.07,23.64,33.71,6.92,0.4,4.71,34.06,1.95,7.27,2.8,40,Good,6.38,82.13,0.0015,2.28,11.68,892.68
Daegu-Gyeongbuk,Gimcheon,2021-07-01,9.01,23.7,3.96,9.54,13.5,8.47,0.4,3.1,34.81,0.66,1.35,1.5,36,Good,8.75,65.62,0.0017,2.33,13.1,1428.23
Daegu-Gyeongbuk,Chilgok,2021-07-01,9.8,11.86,17.12,29.19,46.31,6.55,0.39,4.12,35.78,1.45,3.49,4.22,15,Good,9.4,95.64,0.0011,1.97,10.27,781.53
Daegu-Gyeongbuk,Yeongcheon,2021-07-01,13.97,24.77,9.2,22.7,31.9,6.74,0.38,1.96,37.4,0.34,0.99,0.66,62,Satisfactory,9.24,98.24,0.0005,2.45,12.28,645.99
Daegu-Gyeongbuk,Sangju,2021-07-01,13.44,12.05,5.26,12.46,17.72,7.93,0.43,1.89,34.01,0.33,0.75,0.48,52,Satisfactory,11.64,87.6,0.0003,0.95,5.7,930.93
Daegu-Gyeongbuk,Yeongju,2021-07-01,11.06,25.39,14.49,25.53,40.02,6.24,0.46,2.8,35.96,2.34,7.81,6.65,39,Good,13.9,81.0,0.0004,0.91,12.47,1289.46
Daegu-Gyeongbuk,Mungyeong,2021-07-01,10.2,12.38,7.83,15.42,23.25,6.4,0.42,4.05,31.94,1.87,5.24,4.29,19,Good,6.36,80.79,0.0013,0.54,13.58,522.12
Gwangju-Jeonnam,Gwangju,2021-07-01,13.83,25.17,7.23,19.12,26.35,2.89,0.73,2.17,33.4,1.68,5.2,3.3,66,Satisfactory,6.98,83.06,0.0005,2.23,21.22,13452.71
Gwangju-Jeonnam,Yeosu,2021-07-01,6.08,31.01,17.03,33.72,50.75,5.36,0.48,8.09,33.42,1.17,3.9,2.79,37,Good,17.1,88.84,0.002,0.18,41.42,2045.34
Gwangju-Jeonnam,Suncheon,2021-07-01,13.88,17.78,12.0,27.02,39.02,5.7,0.44,2.62,20.37,0.15,0.34,0.44,92,Satisfactory,8.35,80.47,0.0008,1.14,6.96,789.0
Gwangju-Jeonnam,Mokpo,2021-07-01,9.07,15.64,7.69,17.59,25.28,6.49,0.36,2.36,18.91,1.28,4.13,3.53,34,Good,16.7,79.02,0.0008,1.39,17.14,796.34
Gwangju-Jeonnam,Gwangyang,2021-07-01,23.87,32.51,15.3,32.63,47.93,4.52,0.38,3.34,33.07,1.09,3.39,2.03,69,Satisfactory,11.14,67.01,0.0013,1.58,24.88,2912.83
Gwangju-Jeonnam,Naju,2021-07-01,9.71,21.69,9.0,17.52,26.52,7.44,0.34,3.37,26.54,1.57,3.4,2.31,25,Good,6.85,79.08,0.0012,2.07,10.01,916.88
Gwangju-Jeonnam,Muan,2021-07-01,12.42,22.45,5.9,15.29,21.19,4.92,0.45,4.49,46.52,1.22,3.33,3.06,82,Satisfactory,12.61,77.72,0.0014,1.43,11.31,886.65
Gwangju-Jeonnam,Hwasun,2021-07-01,12.73,22.8,8.34,18.45,26.79,3.45,0.32,2.59,48.45,0.79,2.93,2.29,98,Satisfactory,11.04,69.56,0.0006,1.47,11.71,1449.45
Gwangju-Jeonnam,Haenam,2021-07-01,10.66,13.77,3.82,12.31,16.13,7.92,0.38,5.74,31.86,0.75,2.69,1.23,41,Good,6.36,84.48,0.0004,0.93,14.07,1001.63
Daejeon-Chungnam,Daejeon,2021-07-01,9.86,27.55,6.97,16.8,23.77,3.97,0.64,1.6,30.08,1.35,3.6,1.45,24,Good,9.02,95.1,0.0006,1.29,13.76,16775.96
Daejeon-Chungnam,Cheonan,2021-07-01,15.61,22.39,6.76,21.02,27.78,5.59,0.4,4.15,30.73,1.04,3.79,1.3,94,Satisfactory,11.2,73.99,0.0017,1.15,15.65,693.98
Daejeon-Chungnam,Asan,2021-07-01,16.48,34.66,10.72,22.42,33.14,5.7,0.41,4.1,33.32,0.81,2.96,1.34,74,Satisfactory,20.04,71.89,0.002,1.49,12.39,718.76
Daejeon-Chungnam,Seosan,2021-07-01,13.09,40.1,9.45,17.45,26.9,1.9,0.38,10.29,32.39,1.29,3.5,3.71,51,Satisfactory,17.19,85.76,0.0015,1.17,21.17,2264.12
Daejeon-Chungnam,Dangjin,2021-07-01,22.98,44.31,5.91,18.27,24.17,4.24,0.55,7.57,36.48,1.75,5.1,5.16,93,Satisfactory,8.01,80.39,0.0007,0.59,25.29,3548.91
Daejeon-Chungnam,Gongju,2021-07-01,10.52,14.69,10.59,18.05,28.65,5.83,0.39,1.67,33.14,1.83,5.59,3.85,32,Good,11.0,96.72,0.0005,1.82,12.86,935.64
Daejeon-Chungnam,Nonsan,2021-07-01,12.56,21.72,9.08,24.04,33.12,4.27,0.25,1.8,12.88,1.11,2.26,1.82,51,Satisfactory,13.88,74.07,0.0013,1.33,6.26,868.86
Daejeon-Chungnam,Boryeong,2021-07-01,18.68,19.08,10.06,24.22,34.28,5.01,0.59,1.25,25.94,1.43,3.67,3.07,79,Satisfactory,6.59,94.8,0.0009,1.71,13.62,50.0
Daejeon-Chungnam,Hongseong,2021-07-01,3.94,17.99,0.72,2.34,3.06,7.46,0.37,1.57,35.44,0.9,3.54,1.45,36,Good,10.38,93.64,0.0018,1.29,13.14,849.65
Chungbuk,Cheongju,2021-07-01,13.77,19.43,10.67,22.68,33.35,6.33,0.58,2.72,27.39,0.66,1.68,1.71,85,Satisfactory,10.6,99.96,0.0008,1.84,10.69,271.8
Chungbuk,Chungju,2021-07-01,13.76,21.84,9.42,20.58,30.0,8.13,0.45,2.69,35.86,0.59,1.65,1.63,68,Satisfactory,4.61,89.71,0.0005,1.19,11.01,732.32
Chungbuk,Jecheon,2021-07-01,11.58,28.91,9.57,17.3,26.87,6.72,0.42,4.25,22.54,1.63,5.4,4.0,44,Good,12.45,99.53,0.0008,1.36,12.93,979.77
Chungbuk,Jincheon,2021-07-01,13.98,4.38,9.81,21.51,31.32,5.17,0.44,4.4,29.53,1.63,6.42,4.27,72,Satisfactory,6.66,73.86,0.0018,1.64,14.35,131.95
Chungbuk,Eumseong,2021-07-01,15.07,24.74,10.96,23.71,34.67,5.86,0.38,5.44,12.33,1.32,2.98,2.71,58,Satisfactory,10.78,91.94,0.001,1.16,17.49,470.5
Jeonbuk,Jeonju,2021-07-01,11.77,28.66,4.77,12.5,17.27,4.19,0.3,2.26,36.62,1.09,3.98,2.8,26,Good,7.76,67.58,0.0015,1.37,9.93,1132.9
Jeonbuk,Iksan,2021-07-01,12.41,19.36,9.92,18.44,28.35,2.92,0.39,3.6,22.02,1.23,3.6,1.28,67,Satisfactory,11.88,69.99,0.0013,0.98,13.39,1195.52
Jeonbuk,Gunsan,2021-07-01,11.49,15.84,4.32,8.57,12.89,3.96,0.34,4.48,36.61,1.49,3.44,3.78,23,Good,12.24,90.84,0.0001,0.89,10.25,998.66
Jeonbuk,Jeongeup,2021-07-01,13.33,17.25,4.1,7.06,11.16,5.85,0.45,3.87,36.35,0.79,1.65,1.44,58,Satisfactory,7.0,88.88,0.001,1.94,11.96,744.51
