State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Tehran,Tehran City,2014-03-01,1.1146747677857265,2.203035827811859,0.4467881101410858,1.4611800762430949,1.0112231387836157,2.8673929847401416,0.0302220828478713,0.3434114983585973,52.706912207792655,0.0163269971664308,0.0357031178392875,0.0129997285494321,5.0,Good,10.682419564843435,73.01261311659394,0.8588766038842279,2.8856739125843185,5.825302675840148,1508.4299966446129
Tehran,Tehran City,2014-03-01,15.464287921187184,21.679039948944972,7.452008762743993,16.542123087964182,12.716889880875334,10.444455124974532,0.5582411814015484,2.7669559260727303,10.66104898498362,0.318639111404424,0.6991642605921997,0.3818344557267673,58.0,Moderate,26.030906780246696,79.62812288267537,0.4082526402732706,3.918841202742165,4.445016917612635,1491.2808253297076
Tehran,Tehran City,2014-03-01,7.953095894586229,13.396624748106216,2.6491255444732817,9.558509771961983,6.470046717710692,11.831786382051844,0.2783744717152915,2.3489821039871064,58.10433667594773,0.1803748263981929,0.3769749319582471,0.1418442940822302,33.0,Good,12.557447749473807,71.9567352141137,0.5668928597894192,1.8790212206421064,2.8248888782190935,1291.897668998171
Tehran,Tehran City,2014-03-01,21.067038492577115,41.50964010637892,8.825054447720145,31.42672983542861,21.33344567006884,10.26860243198326,0.8029976460963307,7.330256425411355,53.23788086845088,0.378978545684349,0.8335334016929394,0.4710320992741042,70.0,Moderate,13.561814479256787,57.30847785516668,0.1879396013962906,3.795033545813848,1.5935875427885753,1365.3745959612825
Tehran,Tehran City,2014-03-01,12.104394312975344,21.86807074896447,5.136476085461067,18.935999524414957,12.758412073234291,8.715492864400792,0.425949946419198,1.2178869452186607,48.55255853529678,0.2541247007786252,0.6792200932297939,0.3582054323007734,51.0,Moderate,18.78086223613916,70.61254000902173,0.5063875422361286,4.220581883426237,4.701958178679455,1277.155842081522
Tehran,Tehran City,2014-03-01,15.033615295680914,20.35307135280967,8.137161725822033,12.321114052535169,10.842886162529316,13.4731351714373,0.5181777079365928,3.4577859098023924,69.06967107067503,0.2442192812667617,0.5415069198113116,0.2820134043178061,57.0,Moderate,11.486001180778835,49.860245632776405,0.5667853521033721,2.7152029725594895,3.1132280708132756,1273.4263249430387
Tehran,Tehran City,2014-03-01,7.419040422593787,10.38900861583642,4.419090699040069,9.234896009270376,7.236612955404536,6.925415001070958,0.2931183276888052,1.825757317065907,75.92279227269086,0.1535101959089091,0.2333391717035555,0.1712733916857787,31.0,Good,12.41166494186907,63.27614025820394,0.4588133239983413,2.9580593143204528,1.4573819476781606,1346.462390739409
Tehran,Tehran City,2014-03-01,16.242154411026423,32.247291412804664,10.086845048009335,18.00786687181616,14.890197317507512,10.547750259779514,0.3907602363831848,2.5633406737829496,30.17620033292708,0.2928844569944497,0.8406935290481189,0.2296195435646326,60.0,Moderate,21.730647944134297,63.663449049212616,0.2711185089352612,1.4189400047570628,1.6974668618794555,1190.7352495728007
Tehran,Tehran City,2014-03-01,19.77080210357387,32.97024536331037,10.67744032587186,18.869802762312982,15.660038836737968,8.627666401375382,0.7156591734522016,3.707592701027386,30.819421368654783,0.4331151768804764,0.766781964669936,0.3356677082682768,67.0,Moderate,7.650256567856589,89.44822721814377,0.2286889028170482,1.5468802592577875,1.6007323139608085,1298.9329178235366
Tehran,Tehran City,2014-03-01,8.965674110714124,17.639977047856025,5.714951247123925,11.315961695230683,9.026383859447945,5.839806517406896,0.1711836849325031,0.9985197598235463,58.90711720622777,0.1723728319478653,0.4356106297536786,0.1864453104568897,37.0,Good,17.824492394248505,58.54501199224951,0.630071280359675,4.093358671046263,4.55821858801477,1169.2812104441066
Tehran,Tehran City,2014-03-01,12.952119449625288,24.140836044370666,4.502987030268801,12.329522154091864,8.921229867711155,10.142930988799383,0.3783598907892108,3.6678633710875346,51.04406311003799,0.271876878361392,0.7987605801310089,0.2518778634409666,53.0,Moderate,15.374419861998115,68.29536824987365,0.7725198623125545,3.3990817296112494,2.0656801230981694,1284.9307166662966
Tehran,Tehran City,2014-03-01,7.271269696516095,12.669369174486157,4.373111989660093,6.830017222316624,5.93765848234766,8.928909845331253,0.1730186835724751,0.935857953386144,53.40241868545905,0.108105182747747,0.1744609067588428,0.1371624984804643,30.0,Good,13.049993546956944,61.442123342997995,0.3381205438085027,4.638631279393746,7.819720061404002,1437.7736925280929
Tehran,Tehran City,2014-03-01,34.01885641676822,65.84372022144933,11.239582263290886,50.15038280717128,32.53668148734495,7.367875789914992,0.5809756653929069,5.995647519439722,44.673588980188896,0.5838047526716406,1.0788731600608463,0.8050515712146638,97.0,Moderate,5.240856184229536,79.81766141549663,0.3499844629383887,1.5285016450262503,5.568046989644612,1265.8663889573495
Tehran,Tehran City,2014-03-01,22.967247751441928,37.5300425859972,12.802754882499595,20.681291282977828,17.746544467703036,7.454640433673117,0.7469243353636968,4.744183343260606,47.08234337218123,0.2623203267869954,0.6013865596405331,0.3684164766619067,74.0,Moderate,9.08474248309083,84.17563227735245,0.532406883664659,4.94961573289629,4.199701044731322,1198.510781275107
Tehran,Tehran City,2014-03-01,3.100624458959163,5.350229474195433,1.6809540278254016,4.458856194690762,3.254099417933567,8.019788006334782,0.0336450550930425,0.9196133860702748,52.01967496654162,0.0413145687249184,0.0801382504241516,0.0377839175258643,13.0,Good,14.023075371987552,73.94514272072266,0.2331936478835815,2.470585843672712,0.6283619885530012,1397.6980297273922
Tehran,Tehran City,2014-03-01,17.716807651029143,31.70364788289754,6.191476027102017,16.40524528860797,11.976262297326292,8.20651507887184,0.6000543803640661,6.597127725325674,32.77010302665193,0.3103940556481063,0.6250103609178268,0.4518817709510724,63.0,Moderate,17.94022649339805,80.6134467989318,0.9524033965081854,4.955993654693503,2.8751150466147797,1309.7449940343183
Tehran,Tehran City,2014-03-01,15.14680316714446,21.05759375216451,9.29189795779122,17.407669530144464,14.150770768605916,12.967568834810995,0.5505082582814682,2.087742729981827,59.533510245618736,0.3333411243224493,0.591015007831712,0.3579901518085666,57.0,Moderate,18.352823982990888,55.02284520662149,0.8059272593259582,3.144318940897682,8.991624303057112,1549.651256196552
Tehran,Tehran City,2014-03-01,10.168291614311212,17.366787029903357,6.585870421628504,11.337446544804148,9.499357992209305,7.749674418058784,0.1624120351736804,1.6186782947644838,52.674627726332155,0.121429471812159,0.2019485076725875,0.1289025489284467,42.0,Good,25.884558161760435,71.65081109750595,0.9199780898845332,3.3715555405794806,5.198275358367283,1357.6384913662578
Tehran,Tehran City,2014-03-01,10.171310033761268,20.16698901670671,6.720421072886451,9.47504931367736,8.58359930487882,10.67188152857055,0.3850960172024259,1.1235915424573275,55.244363353219946,0.2041211709082025,0.4431895299772143,0.141070390371267,42.0,Good,12.828106634466543,70.8876162643352,0.6796575798332044,5.248723076337512,3.2511624431206356,1376.7707088403704
Tehran,Tehran City,2014-03-01,20.3350219971418,36.237409076394584,11.932900824438482,27.3137212960355,20.80070972385121,10.848676264346798,0.7095612802960166,7.468585128597397,27.474780091123396,0.3359608362827571,0.9441880910283484,0.2916713897918009,68.0,Moderate,10.333183795274026,30.408305120054894,0.6714928622047599,4.346173954930767,4.795621116704709,1411.9020891459782
Tehran,Tehran City,2014-03-01,11.150738211611346,15.711644960146351,7.253345755831929,14.282320774733948,11.413903261199914,6.240947333700788,0.3656456540321868,3.507371623375907,46.60963699735877,0.2537716505003572,0.4319391874835314,0.2940868674941527,46.0,Good,14.052399109435418,68.48137088840987,0.8953704822749722,3.4062611513628207,3.8210691044911815,1264.9440916471856
Tehran,Tehran City,2014-03-01,13.95183097197688,25.299137805848023,7.729420783442958,21.44834045683057,15.464213457344972,8.546055412640294,0.4385004943771626,3.1547487799984357,47.68840512419796,0.3689667509988905,1.0258829915984895,0.5105577704605778,55.0,Moderate,11.610620459636682,74.91775012507661,0.677033404714484,2.6377591004953733,4.098085675389737,1377.1271436615802
Tehran,Tehran City,2014-03-01,7.093370317412676,10.4447039088975,2.376946680809437,10.390864451501573,6.766939900124836,9.278911890982258,0.2535186693100658,1.5928559436545875,58.76427165985782,0.098406077717261,0.2751810467643891,0.0971107051628066,30.0,Good,22.862446711903235,99.15978121061124,0.5154052526331988,2.200536686697256,2.595813602027833,1286.6749054948498
Tehran,Tehran City,2014-03-01,11.119332482245108,19.08497433911652,4.942158124782009,16.591478665345182,11.412827498767411,5.875359863890654,0.1576864918339204,2.459031903571659,43.17635770537313,0.233853666863062,0.4793344257626912,0.2804818196094368,46.0,Good,25.46361081651691,83.97747129415204,0.3263188087394416,5.9201508055653935,3.6344104902881686,1397.1553071192309
Tehran,Tehran City,2014-03-01,18.885904682522806,27.445146726179956,12.648751273698885,22.22325255130825,18.48216202725378,14.580826317793106,0.4419377129598683,3.4032404793896793,10.0,0.4390454978554612,0.91866177097711,0.5002873830165643,65.0,Moderate,12.702035186077088,98.80347564040464,0.7153744783456065,5.67762050342569,4.482838057500684,1291.801049442278
Tehran,Tehran City,2014-03-01,1.0,1.3694821045164365,0.3337561984147505,1.324059546400951,0.8786423447523218,6.473913599607508,0.0306872145263471,0.3978345458578347,47.959246313934386,0.0221765421253777,0.0358857977055342,0.0152117878827509,4.0,Good,19.24407107199624,47.09893203168416,0.3690879867634665,3.256409503255034,2.760860524198785,1378.8640395645132
Tehran,Tehran City,2014-03-01,12.695143434765628,23.19606432253753,7.232858931098061,13.488890718239826,10.98252731414908,8.489908373438844,0.2722157845345168,3.107879249657145,53.014065284143705,0.1971667102053421,0.305436759041133,0.2209734732659305,52.0,Moderate,8.239935233072,41.37681755094294,0.8134802373677853,3.4210776964209124,5.470790031235797,1091.8579797635805
Tehran,Tehran City,2014-03-01,18.101414482088583,34.8685972837215,10.482351870408932,28.075863417002367,20.43585410232799,8.890452437699139,0.5655669851743916,3.350135526281447,69.99378741290671,0.4171810443247476,0.9083272755428744,0.531731172888459,64.0,Moderate,10.54207410002986,51.4894831028031,0.1859173821890619,3.764478732620182,4.527288811829529,1338.8921226441855
Tehran,Tehran City,2014-03-01,16.250396662087766,26.97812064441553,5.543578512608626,13.377703180085682,10.028279297127984,7.757329558435416,0.4843785324485546,4.697379977441116,62.29796828367846,0.3776368629288202,0.820527858977825,0.5545714032737822,60.0,Moderate,22.390071747497103,68.9769061023174,0.3646924978502129,1.0196423679290392,3.1465020061508175,1569.7781790342322
Tehran,Tehran City,2014-03-01,12.339192569584688,22.787159373742806,7.666650857818914,10.372347890483924,9.560669336600505,3.8865997679413105,0.2206471808367818,4.061106131125631,54.04057402179587,0.2565116829235821,0.4031674451726784,0.273668124499241,52.0,Moderate,10.04387127995525,65.3003641643605,0.5614303132091409,2.492390547487774,3.508862546025254,1279.0382225175442
Tehran,Tehran City,2014-03-01,9.326216645778384,13.859145531066009,4.30411273774411,11.61024391064702,8.4346090236473,11.883710698369557,0.3127512095989236,1.2335554364700667,63.87802339678237,0.2089630372875768,0.5879357284439146,0.1340905214533784,39.0,Good,22.50498185579226,39.46750569638379,0.1904103542144756,1.5352982644818027,4.963932777580713,1219.2475237664014
Tehran,Tehran City,2014-03-01,15.354556241384376,25.211560225798426,6.497687427911134,22.127707166584436,15.171459135082651,12.864357524456103,0.1737549432301165,3.2389927215721683,45.41905771970132,0.3275320761063394,0.9522494776508252,0.3506079494381171,58.0,Moderate,10.898498551612938,76.9432834143269,0.8793513678693652,2.16479969128148,0.7637964487598694,1261.2485882751284
Tehran,Tehran City,2014-03-01,11.14807117305902,17.84082614998357,5.806109251051806,12.095731606366304,9.4879756544316,9.350791163173902,0.3443609276953588,3.023823552299443,21.148762004692305,0.1416107899711885,0.3757188367720708,0.1543934705345731,46.0,Good,17.490838897995502,76.36849523059037,0.5795897934985732,2.0160363336474685,3.7295048091209417,1378.9619706453122
Tehran,Tehran City,2014-03-01,10.15530280484269,14.385965140967503,4.7489385901005035,8.832851592275034,7.198348796659036,6.483231380007366,0.2846376512361519,1.017530432749359,72.67238148388364,0.2002993042044276,0.3027493188419529,0.2311262311808679,42.0,Good,11.4806998863046,57.85763121153969,0.5739395277466641,5.6705179311198535,2.968232729103332,1394.49021675948
Tehran,Tehran City,2014-03-01,9.306195813269522,17.510118388536224,6.1014059937719,10.05177640863466,8.561186673275476,7.405439458093046,0.2983679334691769,2.222568762491592,47.7042154104725,0.1731411593014601,0.3321819120923616,0.205021062250561,39.0,Good,14.554676952006808,56.62805598740529,0.7630734842006759,3.8834193926297926,2.1225498327736148,1316.3168957605517
Tehran,Tehran City,2014-03-01,27.18150830480554,52.22416606198223,12.84177190765893,30.71418775557791,23.08465862151553,9.426700381180233,0.7838195272037667,7.946477578967784,10.0,0.4963316721171212,1.22333029719667,0.636172517586284,83.0,Moderate,18.3617219889418,66.48224716182575,0.1200077845114731,1.9700165308566784,0.1,1268.486183593095
Tehran,Tehran City,2014-03-01,12.882207776386126,20.003055658505204,5.282838428088037,13.824254327474726,10.126759160448266,10.845178438964613,0.3910746238462436,1.9340741871217175,26.332549339696957,0.2203327203729359,0.5825845779693016,0.2063438161671837,53.0,Moderate,18.40991242426824,64.06578596553014,0.4344300138698025,2.5366632455467917,4.096196555159132,1301.108418019935
Tehran,Tehran City,2014-03-01,10.562702045260009,16.527548331643544,7.181737876597063,8.762728850699958,8.450567365467421,2.7631833934575063,0.1394274939689778,1.4078542905862024,55.580956206641446,0.1802990358601943,0.29150800155338,0.2010602294119726,44.0,Good,13.512809583411704,60.264657702262234,0.1088307083324975,3.758624751189316,6.188431268122111,1362.1125303675535
Tehran,Tehran City,2014-03-01,22.001057735074337,29.81467728044873,10.38319659727868,19.906533679491822,16.05355704668837,6.483506905219368,0.857995462378454,8.61028527425668,44.423190732171406,0.3561928446073961,1.0545553692845393,0.3840086523006517,72.0,Moderate,15.113080140454318,80.86189072209604,0.2319092449177274,5.465694831576414,3.667727513168059,1258.4694249592078
Tehran,Tehran City,2014-03-01,29.22175845944028,49.29894239279407,20.426567434527207,34.828856899404116,29.2853748969836,8.445803278811153,0.9292596554156014,11.163299789276072,44.00098476094165,0.6770980072759555,1.2009741735260808,0.6017758115340198,87.0,Moderate,10.112268203228965,72.50809926088208,0.9033560065798444,4.397461689913465,6.479626973095141,1430.6727386678203
Tehran,Tehran City,2014-03-01,31.494106120954584,52.49380735805947,9.5882770853113,44.74553818783905,28.796922094769688,8.319089494647569,0.4228447820713382,8.51438967468641,44.795831819527606,0.6553769552897217,1.2457366884143406,0.665437891171537,92.0,Moderate,9.755435569102106,82.9462142294269,0.2309756384585446,3.738842479160731,4.151740904771632,1301.5525081522298
Tehran,Tehran City,2014-03-01,10.88267008814074,20.814532711184352,6.243160353356341,14.402903165440184,10.942413664962158,5.754866918187617,0.1916157378334934,1.795808746547068,60.20017303830264,0.1251540881381785,0.2691749453235267,0.1061642080197516,45.0,Good,2.001926707303466,79.23005017037801,0.1398543576878454,4.88448637045387,3.883114229619003,1179.311214977798
Tehran,Tehran City,2014-03-01,18.551543730598045,29.452249471195923,9.813166038132977,23.864201973455895,17.8490050461421,11.01848569619746,0.3793097776353952,3.319659026141068,53.22932000483835,0.4334761075461054,0.747747049631052,0.6444582424953398,65.0,Moderate,19.154088441267746,20.21041907187096,0.2783351113653647,1.7653617855976496,2.1223040455892104,1296.4525506364066
Tehran,Tehran City,2014-03-01,15.177090151046132,29.175942876422504,8.577783400678536,18.442949264205172,14.320988312388367,10.085385714636,0.2186081591124479,4.834744268131541,44.46061979389688,0.2876854096736562,0.6368599011912357,0.1878790140040616,57.0,Moderate,7.447728603605377,69.00936734257935,0.563319242983421,2.9749158256296973,1.5236164455168255,1396.3400400400549
Tehran,Tehran City,2014-03-01,14.491108742483926,24.27485609404025,9.685054653873058,15.497084027111448,13.346533500921788,8.738577314654524,0.4501080934964933,3.3728031455419525,60.61651151238317,0.4205871630836025,1.0138740588376995,0.4782483611630796,56.0,Moderate,5.779407632552017,90.84153896183123,0.8364953050432911,5.301971671160427,5.545148176488912,1394.380786810353
Tehran,Tehran City,2014-03-01,21.76553599136287,31.47783451564022,9.251167703897314,18.91823133356621,14.92978148985567,2.3678426963452406,0.576241605553575,2.928584806461366,46.44346942377034,0.5641771803831952,1.1819475655191214,0.5385757632140632,71.0,Moderate,7.831337439689922,78.36649361126985,0.30333181387438,3.444385082138883,3.424233320573493,1383.8526701324715
Tehran,Tehran City,2014-03-01,16.066402030322966,29.18669608760028,8.180498874898703,22.983347716913165,16.51683869366029,5.778570804483794,0.4401296273930848,5.2105148557326775,90.08616638978404,0.1918616748912719,0.5311801656775088,0.162510645953864,59.0,Moderate,16.631831857459314,40.83187296322611,0.5849851329579286,3.103972849008589,2.8194440457011245,1472.3507635359438
Tehran,Tehran City,2014-03-01,7.889171966552964,12.64119564779942,5.081941434623506,6.964814487524944,6.384780638738678,8.224054103959324,0.2942918262566347,2.1160639820427263,47.49791080839701,0.1423157822610498,0.3010854766627855,0.1275413247975412,33.0,Good,11.30015538043484,75.71063158338585,0.7735122115327256,1.5591459460241288,2.035516758728636,1284.6051675380777
Tehran,Tehran City,2014-03-01,10.678220833982666,21.12473828462056,4.534298325558376,15.243217970575818,10.482083636951124,8.679911579702425,0.2265199801649871,1.7516157551388345,56.51250834612089,0.2919020564772165,0.5385466113514438,0.3336460909181226,44.0,Good,14.183757269783396,52.68885582014791,0.5774563801406648,1.4815987691021046,4.60566149596227,1238.0255383578533
Tehran,Tehran City,2014-03-01,21.26020022406835,30.855560707602923,7.203168770231487,32.11174393255552,20.836903732477115,15.014512027422368,0.709794592760222,6.884367474639061,80.64652003671057,0.6088612757619293,1.4190105617467172,0.6164327542680579,70.0,Moderate,5.6370959765079265,92.4761486707376,0.2841615968421659,3.4742749498793186,4.106871196607251,1221.8336727713324
Tehran,Tehran City,2014-03-01,21.26715091092595,41.91073769043487,9.405145636938377,19.517377051387477,15.328937024812705,9.037256809836729,0.5837453120936268,4.321996759254562,25.716343182861337,0.570899741727275,1.451140332533445,0.8010251781503657,70.0,Moderate,24.96482397669684,72.30715896417384,0.8318522891526692,3.770345895009374,3.4941732316517897,1048.5562677271844
Tehran,Tehran City,2014-03-01,7.569798765108114,12.748711552575411,3.571021744397578,9.731731431135398,7.050459183032477,12.467176943726331,0.2001711702401455,1.8535708631544376,28.039207745751195,0.1022301409350325,0.2576674319246213,0.1373428968178602,32.0,Good,16.798274244476374,100.0,0.700249035771476,2.952486115703433,5.226746806365749,1242.7956857620895
Tehran,Tehran City,2014-03-01,13.867668417058844,23.220234381526115,8.93367480352068,15.636740963178784,13.022320356350717,10.526282200873764,0.5178431585981558,2.4184559894979176,54.52962230268799,0.2107403974584497,0.4256889813305361,0.3115243605312629,55.0,Moderate,6.180898823132775,60.44436047954048,0.4561667150408171,1.226180393949662,5.448288680078206,1348.7679507084604
Tehran,Tehran City,2014-03-01,11.839762529181431,22.538228434362185,6.503409540689176,14.13986901901962,10.940937636645662,12.400084500602333,0.3489629954596662,2.2780687163515614,69.23688549188321,0.2105082960103882,0.5151083537738876,0.3076850624676387,49.0,Good,18.77507887450938,51.355701388622414,0.5757188193073265,4.804328970256965,0.1,1184.4594556375112
Tehran,Tehran City,2014-03-01,17.34396160697146,34.42201744954681,8.252019246187626,23.134432769973447,16.63481956856537,4.917143704062819,0.3790466738112314,3.383095288552379,50.77498422234292,0.4687217953298114,0.9048992980711916,0.4176859249992628,62.0,Moderate,6.9442884638218025,51.91301249236486,0.6813312942982486,3.0365899957097433,4.9603056480612615,1234.476264325205
Tehran,Tehran City,2014-03-01,9.045908259542854,12.534128274863107,2.7237578887457983,10.109156059932197,6.801444392799337,9.744638942161442,0.3536116061618392,1.5398422452684155,55.36064631481776,0.1548750910523764,0.4159527306824832,0.1248672955780712,38.0,Good,18.496805955987806,59.072109497701,0.6571441496955093,1.408234444396471,1.3646482675433202,1192.4341132483653
Tehran,Tehran City,2014-03-01,5.685185315663386,7.68421538170587,2.492942167565336,4.685613814264876,3.804634670370013,12.40756044330216,0.1960183518560736,2.2525812428152254,50.88511896845253,0.0838889685317105,0.1289651293520078,0.0698341058566207,24.0,Good,10.632617048439943,77.97430712490063,0.6693381395099933,4.630202410854603,3.1384416663805257,1386.3354143180118
Tehran,Tehran City,2014-03-01,13.36830059606251,21.976029605629027,9.07284667771422,18.7514686967654,14.746887148474196,3.4107304160943013,0.3921380459559554,4.1322649396157365,49.32588320017507,0.3700563550961192,1.0810693167976513,0.2326231840703622,54.0,Moderate,16.7208782022213,75.06819610181343,0.7989412490189923,4.015506762377576,3.555230014490196,1330.6841761845922
Tehran,Tehran City,2014-03-01,8.686542582559824,13.49813728798097,5.572657759908225,7.488300123581208,6.9223076782494,7.72584229847845,0.2951823261686583,2.117258052678854,86.45764905139023,0.1774235449918161,0.5149790977302416,0.2351383738041921,36.0,Good,15.240950701606849,87.74966835622942,0.1974992557210732,3.940792647704625,7.883594540637795,1290.0962563782482
Tehran,Tehran City,2014-03-01,8.128650387979727,10.852348150593317,3.3958477279614336,7.700232424679363,5.880922480899622,13.03207439553004,0.1756759694847545,2.193108259472269,35.33159612561786,0.2071442752094217,0.3592852750089801,0.1841865615354989,34.0,Good,25.599262879736656,57.81184639163802,0.9022049423227748,1.9744736703105676,3.624010979466693,1199.067760677361
Tehran,Tehran City,2014-03-01,10.861145104381826,21.04999833950114,4.904313922274492,17.359770314862946,11.799964645682843,9.108942307868896,0.1771646107797073,1.3050493850296008,21.07011031052095,0.1631410835095273,0.2702260082505497,0.2054581273501154,45.0,Good,19.903612650528483,49.15801750865396,0.4831540549198869,4.014969414895019,5.833156353604336,1441.734636228058
Tehran,Tehran City,2014-03-01,5.717173320272823,8.6533906056172,2.381250062301325,6.253271205244595,4.576296271799338,12.511650035626747,0.134917699325008,1.7656943406917718,64.37896569604587,0.1287686836256056,0.3539700639667695,0.0833621741959716,24.0,Good,18.655278525968495,85.77412770643687,0.9749846733040618,1.9693763132898332,0.921135978358914,1467.461791184987
Tehran,Tehran City,2014-03-01,17.82205870267635,24.21216076279304,12.020588146621392,20.9936996493127,17.497572531845073,6.8836772269847115,0.2327385517683823,2.8736961474257883,67.87352279665043,0.182852246431911,0.290185067779963,0.1205177129778211,63.0,Moderate,8.346278413577277,86.25755774082697,0.430305073755027,2.9272766019811858,4.240297405878157,1330.66321600099
Tehran,Tehran City,2014-03-01,15.11472015206654,26.02327493187843,6.895258925246549,15.63409708895554,11.940558687527108,7.508968826448323,0.2521314312442231,2.926760892756496,56.74644970889576,0.4504984177588771,1.3070612833445563,0.4033690605312402,57.0,Moderate,13.92080380888853,59.86705465629717,0.4262076405038716,2.767884065238458,1.995546898641423,1395.703311451643
Tehran,Tehran City,2014-03-01,22.2725744470238,29.04404475551723,10.95193279794312,23.25107452749584,18.12759388248265,10.842709280954065,0.5141246626283931,3.917803100964539,83.81116234588582,0.5093533004090643,1.2427727628103509,0.6925913943873018,72.0,Moderate,12.729405082832605,73.91685085604878,0.2959602111892152,2.0411122575555836,0.1,1182.914545785597
Tehran,Tehran City,2014-03-01,7.499198860631684,12.958131504393815,4.42532051460616,11.197723008142626,8.280213067056858,7.383994448635896,0.1303448099339528,0.94314728961023,38.3881179227781,0.1860347630228218,0.4979002819642816,0.147637786152918,31.0,Good,10.29893105616753,59.00204815298732,0.5823653210753038,2.156228341489895,6.754145143475707,1464.7893339224593
Tehran,Tehran City,2014-03-01,11.854136503867196,21.009490695320284,4.144101778607806,11.587715078587818,8.337862934313682,10.787599580472987,0.214878482621817,2.509523717222825,20.98054094695677,0.2013910709046371,0.4808806187228192,0.2327969071867811,49.0,Good,15.858033369636772,75.55531763274172,0.3059831766965818,5.23193978262251,0.1,1420.4307525988856
Tehran,Tehran City,2014-03-01,11.394894844952178,19.550238012325767,7.719723069316901,16.15034376636794,12.651135422912963,1.9673725407442184,0.3917350886352057,3.3235200101646893,56.289109291671416,0.3219664124872851,0.8441915816123401,0.3451740206660874,47.0,Good,12.85968608184859,68.93228525146776,0.3715883841430934,5.151603192863696,5.427387633881921,1355.279418871875
Tehran,Tehran City,2014-03-01,17.61713643547881,32.947143506002035,8.063230994439634,20.555528572450104,15.167942570451562,10.727841973777169,0.4898760680179895,4.6107111145875255,24.40906140185063,0.496977146936605,1.375035733677222,0.4549360906734019,63.0,Moderate,28.160667603539785,69.28468716259201,0.137863143043504,2.7103880776206237,4.343081315644805,1356.2942262501351
Tehran,Tehran City,2014-03-01,26.99,60.17,7.77,23.75,3.66,12.68,1.16,9.58,36.1,1.76,3.29,1.15,45.0,Good,9.0,48.5,0.657,-0.54,0.3,46.1
Tehran,Tehran City,2014-03-01,72.53,40.08,13.42,19.53,21.11,19.64,1.85,15.4,18.57,2.27,6.67,2.67,140.0,Moderate,8.6,39.5,1.38,6.81,10.9,305.5
Tehran,Tehran City,2014-03-01,38.13,93.46,9.94,22.85,37.46,9.34,1.88,21.01,37.77,1.96,3.12,1.12,63.0,Satisfactory,7.5,47.2,1.204,6.02,11.2,305.8
Tehran,Tehran City,2014-03-01,61.63,96.94,27.3,23.16,17.86,22.38,0.89,20.87,20.03,4.21,5.8,1.3,103.0,Moderate,8.3,43.1,1.221,6.24,10.78,308.1
Tehran,Tehran City,2014-03-01,63.2,57.96,10.19,26.03,24.05,14.45,1.53,10.34,10.6,3.83,6.69,1.87,109.0,Moderate,9.3,40.7,1.314,5.86,10.94,306.5
Tehran,Tehran City,2014-03-01,27.81,127.0,15.63,19.11,21.2,24.42,1.18,14.3,28.88,2.91,5.19,1.16,46.0,Good,8.3,41.3,1.168,6.37,10.91,303.8
Tehran,Tehran City,2014-03-01,31.86,46.04,8.96,22.46,15.14,5.07,0.24,5.52,34.77,0.75,3.35,0.16,52.0,Satisfactory,12.1,47.2,1.135,1.27,0.51,17.0
Tehran,Tehran City,2014-03-01,34.63,27.07,12.52,19.13,4.24,3.06,1.15,4.99,15.12,0.1,3.5,1.35,57.0,Satisfactory,8.0,36.7,1.044,1.5,0.49,17.0
Tehran,Tehran City,2014-03-01,10.21,36.31,12.89,23.4,18.28,6.9,0.88,7.06,33.35,0.53,1.53,0.4,17.0,Good,6.5,28.9,1.252,0.93,0.48,17.1
Tehran,Tehran City,2014-03-01,56.81,98.28,22.58,27.77,20.43,15.45,0.9,7.84,9.24,2.15,6.68,2.68,95.0,Satisfactory,7.1,50.5,1.932,2.92,4.88,399.8
Tehran,Tehran City,2014-03-01,59.61,73.74,20.07,32.92,36.26,21.8,0.66,12.66,22.93,2.67,7.12,1.87,99.0,Satisfactory,8.5,64.3,1.953,3.34,4.87,398.7
Tehran,Tehran City,2014-03-01,22.91,105.74,8.93,16.01,21.23,17.29,0.81,10.18,6.14,0.86,5.94,2.2,38.0,Good,2.6,35.9,2.143,3.09,4.86,398.2
Tehran,Tehran City,2014-03-01,60.34,153.09,22.06,16.28,10.71,9.55,0.99,19.51,44.11,1.61,2.63,2.56,99.0,Satisfactory,5.8,55.8,1.917,4.07,4.92,402.8
Tehran,Tehran City,2014-03-01,143.04,299.87,53.45,41.68,72.78,27.71,2.71,19.22,53.63,5.69,10.08,5.7,318.0,Very Poor,10.1,28.2,1.531,3.4,4.15,1100.5
Tehran,Tehran City,2014-03-01,109.31,379.57,52.02,85.87,63.65,20.18,3.99,26.27,41.8,2.95,21.96,6.73,263.0,Poor,7.8,46.5,1.554,4.16,4.2,1107.0
Tehran,Tehran City,2014-03-01,170.15,282.7,33.34,57.32,58.88,27.34,2.68,20.05,39.17,5.85,10.16,4.69,339.0,Very Poor,9.2,49.7,1.41,3.62,4.15,1104.9
